X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,references,gadm,institutionKey,habitat,http...unknown.org.recordId,county,taxonID,rights,startDayOfYear,occurrenceRemarks,http...unknown.org.recordEnteredBy,higherClassification,collectionID,identifiedBy,otherCatalogNumbers,individualCount,preparations,fieldNotes,verbatimEventDate,disposition,verbatimElevation,higherGeography,accessRights,coordinateUncertaintyInMeters,georeferenceProtocol,taxonRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,dynamicProperties,identificationQualifier,nomenclaturalCode,verbatimCoordinateSystem,reproductiveCondition,georeferenceVerificationStatus,institutionID,endDayOfYear,georeferencedBy,georeferenceSources,nomenclaturalStatus,bibliographicCitation,informationWithheld,dataGeneralizations,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,organismID,locationID,datasetID,eventRemarks,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.086761,-22.863721,"1090568219",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"2000","11","17",2000-11-17T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41341,"292","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L7, P41",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568219",pt,IAC,BRA:IAC:IAC:41341,Collection,"41341",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.3772,-21.0428,"1090578601",Psidium myrtoides Berg,-21.0428,-49.3772,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,1999-08-06T00:00:00Z,NA,NA,NA,São Paulo,"1999","8","6",1999-08-06T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51739,s/nº,NA,Potirendaba,IAC - Herbário do Instituto Agronômico de Campinas,"1090578601",pt,IAC,BRA:IAC:IAC:51739,Collection,"51739","J.C. de Souza; R.S. Silva & C.R. Tonetti",IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,Coordenadas medidas 21o02`34``S e 49o22`38``W,NA,NA,NA,J.C. Souza et al.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.6167,-23.5333,"2270483194",Psidium myrtoides Berg,-23.5333,-46.6167,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,Sao Paulo,"1997","11","29",1997-11-29T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125383","1695","Bairro de Interlagos, SESC Interlagos, fragmento de mata ombrofila.",NA,NA,"2270483194",NA,Plants,3666d7ca-b279-4905-a44b-dfe38f0c6e91,NA,ASU0009491,Cordeiro,ASU,NA,Psidium myrtoides Berg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125383,NA,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,urn:uuid:3666d7ca-b279-4905-a44b-dfe38f0c6e91,Sao Paulo,"161620",http://creativecommons.org/licenses/by-nc/3.0/,"333","Arvoreta da beira da mata, casca semelhante a da j",marisin,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,"235910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta da beira da mata, casca semelhante a da j",NA,NA,NA,fl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.6167,-23.5333,"2270480947",Psidium myrtoides Berg,-23.5333,-46.6167,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,Sao Paulo,"1996","1","10",1996-01-10T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125384","1624","Bairro de Interlagos, SESC Interlagos, fragmento de mata ombrofila.",NA,NA,"2270480947",NA,Plants,f8d2d538-3a04-46d3-ba7e-683b176ddb80,NA,ASU0009492,Cordeiro,ASU,NA,Psidium myrtoides Berg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125384,NA,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,urn:uuid:f8d2d538-3a04-46d3-ba7e-683b176ddb80,Sao Paulo,"161620",http://creativecommons.org/licenses/by-nc/3.0/,"10","Arvore ca. 8m alto; flores alvas, odoriferas.",marisin,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,"235904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore ca. 8m alto; flores alvas, odoriferas.",NA,NA,NA,fl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"1316164684",Psidium myrtoides Berg,-23.9,-46.774444,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2010-01-01T00:00:00Z,NA,NA,NA,São Paulo,"1995","4","19",1995-04-19T00:00:00Z,2019-11-13T14:27:22Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:101279,"471",Parelheiros,São Paulo,SPF - Herbário da Universidade de São Paulo,"1316164684",pt,SPF,BRA:USP:SPF:101279,Collection,"101279","Godoy, SAP",USP,Universidade de São Paulo,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proença, C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"1801144110",Psidium myrtoides Berg,-23.9,-46.774444,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1995","4","19",1995-04-19T00:00:00Z,2019-10-03T13:04:22Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,9351dbb9-194e-4cf3-8ad2-774ee7efc326,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:4144,"471",Camping Ana Paula,Palheiros,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801144110",pt,SORO,BRA:UFSCAR:SORO:4144,Collection,"4144","Godoy, S.A.P.; Pereira, D.L.; Ferreira, G.M.P.; Garcia, R.J.F.; Sordi, S.J.",UFSCar,Universidade Federal de São Carlos,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca 18m alt., DAP 0,25cm. Fuste ca 12m alt., descama tornando-se cinza claro. Frutos tintoriais cor de cereja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090566733",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"1994","1","26",1994-01-26T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39798,"145","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15 - p8",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090566733",pt,IAC,BRA:IAC:IAC:39798,Collection,"39798",F.A.L. Moraes,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,"nºintrodução: 16786 ;procedência: Quadra geremias (IAC), <ll>dwc_commonname:</ll> goiabinha-preta.",NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.061771,-22.314844,"2270485849",Psidium myrtoides Berg,-22.314844,-49.061771,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,Sao Paulo,"1994","5","26",1994-05-26T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125463","186",Bauru. Parque Ecologico do Bauru.,NA,NA,"2270485849",NA,Plants,1eba361b-42dc-4ef8-b24c-417aa12edd7d,NA,ASU0010483,Tamashiro et al.,ASU,NA,Psidium myrtoides Berg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125463,NA,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,urn:uuid:1eba361b-42dc-4ef8-b24c-417aa12edd7d,NA,"161620",http://creativecommons.org/licenses/by-nc/3.0/,"146","2 seeds in 1 fruit.; Arvore de 4m, frutos imaturos de cor verde.",marisin,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium,a2e32c87-d320-4a01-bafd-a9182ae2e191,"L.R. Landrum, 2005.","205004",NA,NA,NA,NA,NA,NA,NA,NA,"10000",NA,NA,NA,NA,NA,"Arvore de 4m, frutos imaturos de cor verde.",NA,NA,NA,NA,reviewed - high confidence,NA,NA,alorozco,GoogleEarth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090559607",Psidium myrtoides Berg,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2012-06-21T00:00:00Z,NA,NA,NA,São Paulo,"1991","11","21",1991-11-21T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:32190,s/nº,NA,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090559607",pt,IAC,BRA:IAC:IAC:32190,Collection,"32190",R.B. Torres,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,quadra geremias L14 p8,NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46,-23.58333,"1260471439",Psidium myrtoides Berg,-23.58333,-46,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:03Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2007-01-01T00:00:00Z,"850",NA,SOUTH_AMERICA,São Paulo,"1987","2","4",1987-02-04T00:00:00Z,NA,2021-04-13T11:23:03Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:309046,Custodio Filho 4640,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 7",NA,Tropicos,"1260471439",NA,MO,urn:catalog:MO:Tropicos:309046,PhysicalObject,"309046",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,Psidium myrtoides Berg,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,"22101558",NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,"C. Proenga (UB), May/",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-8,NA,NA,NA,ICNafp,NA,NA,NA,NA,NA,NA,NA,No opinion,http://www.tropicos.org/Specimen/309046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46,-23.58333,"1260473469",Psidium myrtoides Berg,-23.58333,-46,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:03Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2007-01-01T00:00:00Z,"800",NA,SOUTH_AMERICA,São Paulo,"1987","2","3",1987-02-03T00:00:00Z,NA,2021-04-13T11:23:03Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:309220,Custodio Filho 4516,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1",NA,Tropicos,"1260473469",NA,MO,urn:catalog:MO:Tropicos:309220,PhysicalObject,"309220",A. Custodio Filho|Alwyn H. Gentry,MO,MOBOT,Psidium myrtoides Berg,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,"22101558",NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,"C. Proenga (UB), May/",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-1,NA,NA,NA,ICNafp,NA,NA,NA,NA,NA,NA,NA,No opinion,http://www.tropicos.org/Specimen/309220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090566696",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"1987","12","22",1987-12-22T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39792,"139","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15 - p1",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090566696",pt,IAC,BRA:IAC:IAC:39792,Collection,"39792",José Carlos R. Macedo,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.85,-23.5333,"2270483508",Psidium myrtoides Berg,-23.5333,-45.85,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,Sao Paulo,"1966","8","26",1966-08-26T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125382","13861","Estacao Biologica de Boraceia, perto do Rio Claro.",NA,NA,"2270483508",NA,Plants,b8589fd0-bccc-458a-8059-326eee73a195,NA,ASU0009494,Mattos,ASU,NA,Psidium myrtoides Berg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125382,NA,530c45d0-e0f7-401d-b3f6-34f58482c485,Numa capoeira.,urn:uuid:b8589fd0-bccc-458a-8059-326eee73a195,Salesopolis,"161620",http://creativecommons.org/licenses/by-nc/3.0/,"238",Arbusto de 2m de altura. Casca cinzenta. Ramos e f,marisin,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,"204970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbusto de 2m de altura. Casca cinzenta. Ramos e f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
