X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,modified,gadm,collectionKey,language,ownerInstitutionCode,elevation,elevationAccuracy,continent,institutionKey,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,higherClassification,individualCount,nomenclaturalStatus,nomenclaturalCode,county,taxonID,identificationQualifier,bibliographicCitation,collectionID,fieldNotes,georeferenceVerificationStatus,references,created,associatedSequences,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimEventDate,endDayOfYear,startDayOfYear,coordinateUncertaintyInMeters,habitat,georeferenceProtocol,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,infraspecificEpithet,verbatimElevation,typeStatus,organismID,locationID,datasetID,accessRights,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,lifeStage,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,georeferencedDate,georeferencedBy,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,disposition,samplingProtocol,organismQuantity,verbatimTaxonRank,island,dynamicProperties,materialSampleID,associatedTaxa,reproductiveCondition,establishmentMeans,samplingEffort,eventTime,projectId,locationAccordingTo,locationRemarks,nameAccordingTo,acceptedNameUsage,waterBody,eventRemarks,eventID,rights,identificationRemarks,depth,depthAccuracy,namePublishedInYear,namePublishedIn,identificationID,parentNameUsage,programmeAcronym,http...unknown.org.recordId,associatedReferences,dataGeneralizations,taxonConceptID,gadm.level0.gid,gadm.level0.name,organismRemarks,originalNameUsage,higherGeographyID,coordinatePrecision,http...unknown.org.recordEnteredBy,organismName,islandGroup,taxonRemarks,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,parentNameUsageID,acceptedNameUsageID,footprintWKT,geologicalContextID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.92,-24.18,"2308516121",Pouteria psammophila (Mart.) Radlk.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:04Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:23:04Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718748,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308516121",NA,MG718748,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Pouteria psammophila (Mart.) Radlk.,NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;Ericales;Sapotaceae;Chrysophylloideae;Pouteria",NA,NA,NA,NA,"1671089",NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718748,2018-10-04,MG718748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"1499616080",Pouteria psammophila (Mart.) Radlk.,-23.360372,-45.109914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2011","4","13",2011-04-13T00:00:00Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:56473,"31","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1499616080",IAC,BRA:IAC:IAC:56473,Collection,"56473","A.C.O. Souza; L.C. Bernacci & R. Belinelo",NA,IAC,NA,A.C.O. Souza et al.,Pouteria psammophila (Mart.) Radlk.,2011-04-13T00:00:00Z,2019-06-24T11:14:00Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.534167,-23.5925,"1089103857",Pouteria psammophila (Mart.) Radlk.,-23.5925,-45.534167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2011","6","29",2011-06-29T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167070,"217",Parque Estadual da Serra do Mar.,Paraíbuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103857",UEC,BRA:UNICAMP:UEC:167070,Collection,"167070","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,"Árvore com 22m.; Mata Atlântica.","Stefani, EJF",Pouteria psammophila (Mart.) Radlk.,2011-10-01T00:00:00Z,2021-03-01T19:41:10Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"850","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.535278,-23.588889,"1089103862",Pouteria psammophila (Mart.) Radlk.,-23.588889,-45.535278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2011","6","30",2011-06-30T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167071,"252",Parque Estadual da Serra do Mar.,Paraíbuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103862",UEC,BRA:UNICAMP:UEC:167071,Collection,"167071","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,"Árvore com 9m.; Mata Atlântica.","Stefani, EJF",Pouteria psammophila (Mart.) Radlk.,2011-10-01T00:00:00Z,2021-03-01T19:41:10Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"850","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.359444,-22.795278,"2520998526",Pouteria psammophila (Mart.) Radlk.,-22.795278,-44.359444,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,Sp,"2011","9","2",2011-09-02T00:00:00Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53676,"6860",Estação Ecológica de Bananal,Bananal,SPSF - Herbário Dom Bento José Pickel,"2520998526",SPSF,BRA:IF:SPSF:53676,Collection,"53676",N.M.Ivanauskas & F.M.Souza & D.Souza,NA,IF,"COLETA: Árvore. Coleta vegetativa 41 do Plano de Manejo.; GEOGRAFIA: Floresta Ombrófila Densa. PV.II - Trilha da Pedra Vermelha.;",N.M.Ivanauskas,Pouteria psammophila (Mart.) Radlk.,2012-01-24T00:00:00Z,2021-03-04T18:42:58Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"1253","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.504722,-23.623333,"1089099563",Pouteria psammophila (Mart.) Radlk.,-23.623333,-45.504722,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2010","5","29",2010-05-29T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161037,"70",Parque Estadual da Serra do Mar.,Caraguatatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089099563",UEC,BRA:UNICAMP:UEC:161037,Collection,"161037","Stefani, EJF; Belinello, R; Galvão, J",NA,UNICAMP,"Árvore com 13m.; Mata Atlântica.","Stefani, EJF",Pouteria psammophila (Mart.) Radlk.,2010-12-01T00:00:00Z,2021-03-01T19:41:10Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.084167,-23.366389,"1089089210",Pouteria psammophila (Mart.) Radlk.,-23.366389,-45.084167,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2007","1","10",2007-01-10T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:148788,"357","Fazenda Capricórnio, Parcela J",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089089210",UEC,BRA:UNICAMP:UEC:148788,Collection,"148788","Aranha, BA",NA,UNICAMP,NA,"Aranha, BA",Pouteria psammophila (Mart.) Radlk.,2008-10-01T00:00:00Z,2019-08-20T13:26:13Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"380","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"1090577279",Pouteria psammophila (Mart.) Radlk.,-23.367009,-45.083511,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2007","11","13",2007-11-13T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50449,"562","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577279",IAC,BRA:IAC:IAC:50449,Collection,"50449","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",NA,IAC,"subparcela 6, indivíduo I 0145","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",Pouteria psammophila (Mart.) Radlk.,2007-11-13T00:00:00Z,2019-06-24T11:14:00Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.994167,-24.141667,"1094834665",Pouteria psammophila (Mart.) Radlk.,-24.141667,-47.994167,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:29Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"2002","4","21",2002-04-21T00:00:00Z,2021-04-08T12:39:29Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:117123,"406","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP 139. KM 69).",Sete Barras,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094834665",HUEFS,BRA:UEFS:HUEFS:117123,Collection,"117123","Gomes, S.M.",NA,UEFS,Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).,R.A.F.Lima,Pouteria psammophila (Mart.) Radlk.,2009-11-01T00:00:00Z,2020-07-10T14:20:40Z,NA,NA,pt,Universidade Estadual de Feira de Santana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.812222,-23.311111,"1089110728",Pouteria psammophila (Mart.) Radlk.,-23.311111,-44.812222,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"1997","2","6",1997-02-06T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:174961,"1566",Picinguaba. Morro do Corisco.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089110728",UEC,BRA:UNICAMP:UEC:174961,Collection,"174961","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R",NA,UNICAMP,"Árvore 168 com 14 m de altura, com início de botões.; Mata Atlântica de Encosta.","Sanchez, M",Pouteria psammophila (Mart.) Radlk.,NA,2021-03-01T19:41:14Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.816944,-23.3025,"1089110726",Pouteria psammophila (Mart.) Radlk.,-23.3025,-44.816944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884870","6","7707728","220","1353","8802","2884049","2884870","2884870",Pouteria psammophila (Mart.) Radlk.,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria psammophila,Pouteria,psammophila,SPECIES,ACCEPTED,EN,São Paulo,"1997","5","29",1997-05-29T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:174963,"1810",Picinguaba. Morro do Corisco.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089110726",UEC,BRA:UNICAMP:UEC:174963,Collection,"174963","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R",NA,UNICAMP,"Árvore 699 com 20 m de altura, com início de botões.; Mata Atlântica de Encosta.","Sanchez, M",Pouteria psammophila (Mart.) Radlk.,NA,2021-03-01T19:41:14Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"600","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
