X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,individualCount,fieldNumber,infraspecificEpithet,typeStatus,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.511111,-22.8375,"529",2020-07-10 09:49:28-03,MBML,MBML-HERBARIO,"43972",NA,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. J. Presl,L.B. Santos/2009,NA,NA,NA,"L. B. Santos; F.L.S. Ferreira","2009","07","14",Brasil,São Paulo,Botucatu,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",-46.511111,-22.8375,46W30'40,22S50'15,"Mata Atlântica, floresta estacional semidecídua. Arbusto 2m, beira do rio, folhas cartáceas, cálice verde claro, corola e anteras creme",MBML043972,NA,"298","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"530",2020-07-15 14:43:45-03,UNESP-RC,HRCB,"48413",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & C.Presl,NA,NA,NA,NA,Lombardi,"2007","09","17",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,46º56'08.8W,"23º13'49,6S","borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 3 m, folhas herbáceas, cálice verde, corola branca, esverdeada na base",NA,NA,"6863","985","985","17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"531",2017-11-24 14:12:30-02,UFLA,ESAL,"5548",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,L.L. Giacomin,NA,NA,NA,Augusto Takashi S.,NA,NA,NA,Brasil,São Paulo,Capão Bonito,NA,-48.3400001525879,-24,NA,NA,"erva; 2,0; ;",NA,NA,s.n.,"7","7","39505",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-22.5699996948242,"532",2017-11-24 14:12:30-02,UFLA,ESAL,"4992",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,L.L.Giacomin,NA,NA,NA,Cláudio J. S. Serafim,NA,NA,NA,Brasil,São Paulo,Cruzeiro,NA,-44.9599990844727,-22.5699996948242,NA,NA,"arbusto; 2,5; grande e amarela; cápsula septífraga",NA,NA,842024-50,NA,NA,"17702",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"545",2017-11-24 14:12:30-02,UFLA,ESAL,"20201",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,L.L.Giacomin,NA,NA,NA,"Patrícia, claudinéia",NA,NA,NA,Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,"arvoreta; 2, m; amarela e rosa;",NA,NA,s.n.,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"559",2021-03-01 11:52:32-03,UFPE,UFP,"35411",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & C. Presl.,"Plowman, T","1980","04",NA,"Christ, JB","1942","03","16",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,Flor rosea.,UFP035411,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"666",2019-11-13 11:32:04-03,USP,SPF,"195605",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Lombardi, JA","2007","09",NA,"Lombardi, JA","2007","09","17",Brasil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi,-46.935778,-23.230444,"-46.935778","-23.230444",NA,SPF00195605,NA,"6863","985","1178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"668",2019-11-13 11:32:04-03,USP,SPF,"13842",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,Anônimo,NA,NA,NA,"Kuhlmann, M","1936","10","27",Brasil,São Paulo,Caieiras,NA,-46.7400016784668,-23.3600006103516,NA,NA,NA,SPF00013842,NA,s.n.,NA,NA,"9448",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"669",2019-11-13 11:32:04-03,USP,SPF,"153403",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Carvalho, LAF","1992",NA,NA,"Grande, DA","1978","11","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,SPF00153403,NA,"166",NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"670",2019-11-13 11:32:04-03,USP,SPF,"39922",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Akemi-Borges, I","2015","01",NA,"Camargo, MTLA","1979",NA,NA,Brasil,São Paulo,Ibiúna,NA,-47.2200012207031,-23.6499996185303,NA,NA,NA,SPF00039922,NA,s.n.,NA,NA,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"671",2019-11-13 11:32:04-03,USP,SPF,"176717",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Akemi-Borges, I","2015","01",NA,"Camargo, MTLA","1979",NA,NA,Brasil,São Paulo,Ibiúna,NA,-47.2200012207031,-23.6499996185303,NA,NA,NA,SPF00176717,NA,s.n.,NA,NA,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-23.7099990844727,"672",2019-11-13 11:32:04-03,USP,SPF,"199288",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Akisue, G","2009",NA,NA,"Akisue, G","2009","09","18",Brasil,São Paulo,Piedade,NA,-47.4199981689453,-23.7099990844727,NA,NA,NA,SPF00199288,NA,"30",NA,NA,"30307",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2200012207031,-23.3099994659424,"673",2019-11-13 11:32:04-03,USP,SPF,"81195",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Galassi, SC",NA,NA,NA,"Vilela, CR","1993","10","30",Brasil,São Paulo,Santa Isabel,NA,-46.2200012207031,-23.3099994659424,NA,NA,NA,SPF00081195,NA,s.n.,NA,NA,"15272",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"674",2019-11-13 11:32:04-03,USP,SPF,"80244",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,Anônimo,NA,NA,NA,"Hoehne, W","1932","04","06",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00080244,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"675",2019-11-13 11:32:04-03,USP,SPF,"188111",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Pirani, JR",NA,NA,NA,"Freddi, AMM","2007","11","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00188111,NA,"1",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"676",2019-11-13 11:32:04-03,USP,SPF,"150111",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Pirani, JR","2001","12",NA,"Rocha, MM","2001","11","15",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00150111,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"677",2019-11-13 11:32:04-03,USP,SPF,"10135",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Plowman, TC","1980","04",NA,"Hoehne, W","1933","03","14",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00010135,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"678",2019-11-13 11:32:04-03,USP,SPF,"188110",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Glaser, T","2007","09",NA,"Glaser, T","2007","11","12",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00188110,NA,"3",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"679",2019-11-13 11:32:04-03,USP,SPF,"15616",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,Anônimo,NA,NA,NA,"Hoehne, W","1956","01","20",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00015616,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"680",2019-11-13 11:32:04-03,USP,SPF,"128630",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Akemi-Borges, I","2015","01",NA,Alunos de Iniciação à Pesquisa,"1981","03",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00128630,NA,"1981",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"681",2021-03-15 18:30:14-03,USP,SPF,"225703",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Motta, LB","2016","06","27","Furlan, CM","2016","06","19",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Praça do relógio.",-46.6300010681152,-23.5400009155273,NA,NA,"Arbusto 3 m alt., com flores grandes, corola verde clara e cálice branco a creme. Voucher de estudo fitoquímico.",SPF00225703,NA,"101",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"682",2019-11-13 11:32:04-03,USP,SPF,"13843",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,Anônimo,NA,NA,NA,"Hoehne, W","1945","03","14",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00013843,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"683",2019-11-13 11:32:04-03,USP,SPF,"145419",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"Akemi-Borges, I","2015","01",NA,"Groppo, M","2001","02","26",Brasil,São Paulo,Socorro,NA,-46.5200004577637,-22.5900001525879,NA,NA,NA,SPF00145419,NA,"599",NA,NA,"17674",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"684",2019-11-13 11:32:09-03,USP,SPF,"61318",PreservedSpecimen,Plantae,Solanaceae,Datura,suaveolens,Datura suaveolens,Humb. & Bonpl. ex Willd.,"Bahia, P",NA,NA,NA,"Bahia, P","1987","02","24",Brasil,São Paulo,São Paulo,Parque do Ibirapuera,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00061318,NA,"1231",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"693",2019-10-07 09:18:05-03,UEFS,HUEFS,"201992",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,NA,NA,NA,NA,"Santos, L.B.","2009","07","14",Brasil,São Paulo,Botucatu,"Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final.",-46.511111,-22.8375,46W30'40'',22S50'15'',"Mata Atlântica, floresta estacional semidecídua.",HUEFS0201992,HUEFS0201992,"298","750","750",NA,NA,Angiospermae,Solanales,NA,NA,Asteranae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6492,-22.7253,"734",2020-04-07 16:32:46-03,IAC,IAC,"2255",S,Plantae,Solanaceae-8.Solanoideae,Brugmansia,suaveolens,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,J.R. Stehmann & L.L. Giacomin,"2011","09","19",A.P. Viégas,"1938","09","19",Brasil,São Paulo,Piracicaba,Tupi,-47.6492,-22.7253,"-47.6492","-22.7253",Nome popualar: saia branca,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5614,-22.4114,"739",2020-04-07 16:32:46-03,IAC,IAC,"55605",S,Plantae,Solanaceae-8.Solanoideae,Brugmansia,suaveolens,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,R.M. Costa,"1999","11","16",R.M. Costa,"1999","10","19",Brasil,São Paulo,Rio Claro,Campus da Unesp,-47.5614,-22.4114,"-47.5614","-22.4114",Planta invasora,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"741",2020-04-07 16:32:46-03,IAC,IAC,"7152",S,Plantae,Solanaceae-8.Solanoideae,Brugmansia,suaveolens,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,J.R. Stehmann & L.L. Giacomin,"2011","09","19",M. Zanão,"1943","03","19",Brasil,São Paulo,Campinas,"Rua Coronel Manuel de Moraes, 200",-47.0608,-22.9056,"-47.0608","-22.9056","Nome popular: trombeta cheirosa, saia branca",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"742",2020-04-07 16:32:46-03,IAC,IAC,"8708",S,Plantae,Solanaceae-8.Solanoideae,Brugmansia,suaveolens,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,J.R. Stehmann & L.L. Giacomin,"2011","09","08",A.M. Barbosa,"1947","08","08",Brasil,São Paulo,Campinas,Rua Barão de Jaguara,-47.0608,-22.9056,"-47.0608","-22.9056",Nome popualar: trombeta cheirosa e saia branca,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"743",2020-04-07 16:32:46-03,IAC,IAC,"8718",S,Plantae,Solanaceae-8.Solanoideae,Brugmansia,suaveolens,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,J.R. Stehmann & L.L. Giacomin,"2011","09","01",R.F. Campos,"1947","09","01",Brasil,São Paulo,Campinas,"Avenida Anchieta, 358",-47.0608,-22.9056,"-47.0608","-22.9056","Nome popular: trombeta cheirosa, saia branca",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"767",2019-11-13 16:05:08-03,UNISANTA,HUSC,"12324",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,"M.D. Vita; J.P.A.D. Nina","2018","09",NA,"J.P.A.D. Nina; M.D. Vita","2018","09","18",Brasil,São Paulo,Santos,Jardim Botânico Municipal de Santos Chico Mendes. Entre a porta de serviço e o Ipê Verde.,-46.3300018310547,-23.9599990844727,NA,NA,"Cerca de 2,5m; flores frágeis na cor salmão com creme. Parceria UNISANTA/JBMSCM.",NA,NA,"10",NA,NA,"26836",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"783",2020-11-12 17:03:32-03,UEL,FUEL,"53428",PreservedSpecimen,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Wild.) Sweet,"Santos, LB","2009","09",NA,"Santos, LB; Ferreira, FLS","2009","07","14",Brasil,São Paulo,Botucatu,"Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a direita na bifurcação até cachoeira final",-46.511111,-22.8375,"-46.511111","-22.8375",NA,FUEL014465,NA,"298","750","750",NA,NA,Tracheophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"801",2021-03-04 15:46:44-03,IF,SPSF,"04180",PreservedSpecimen,Plantae,Solanaceae,Datura,suaveolens,Datura suaveolens,NA,NA,NA,NA,NA,C.Wasjutin,"1951","07","02",Brasil,SP,São Paulo,Pedra Branca,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"802",2021-03-04 15:46:44-03,IF,SPSF,"26781",PreservedSpecimen,Plantae,Solanaceae,Datura,suaveolens,Datura suaveolens,NA,NA,NA,NA,NA,A.C.Pereira,"1991","10","31",Brasil,SP,São Paulo,viveiro Manequinho Lopes,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"841",2019-11-21 10:19:24-03,IBt,SP,"50251",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Kuhlmann, M","1943","08","30",Brasil,São Paulo,Amparo,Monte Alegre,-46.7599983215332,-22.7000007629395,NA,NA,NA,SP115124,SP115124,"1021",NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"842",2019-11-21 10:19:24-03,IBt,SP,"36633",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Kuhlmann, M","1936","10","27",Brasil,São Paulo,Caieiras,Companhia Melhoramentos de São Paulo.,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,s.n.,NA,NA,"9448",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"843",2019-11-21 10:19:24-03,IBt,SP,"49341",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Zanão, M","1943","03","19",Brasil,São Paulo,Campinas,"Rua Coronel Manoel de Moraes, 200.",-47.060001373291,-22.8999996185303,NA,NA,NA,SP115125,SP115125,s.n.,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"844",2019-11-21 10:19:24-03,IBt,SP,"156326",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Carvalho, LF","1992",NA,NA,"De-Grande, DA; Lopes, EA","1978","11","08",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Ilha do Cardoso, margem direita do rio Cachoeirinha",-47.9199981689453,-25.0100002288818,NA,NA,NA,SP115123,SP115123,"166",NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"845",2019-11-21 10:19:24-03,IBt,SP,"15234",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Edwall, G","1898","12",NA,Brasil,São Paulo,Cubatão,Em cultivo numa horta?,-46.4199981689453,-23.8899993896484,NA,NA,NA,SP008525,SP008525,CGG4323,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"846",2019-11-21 10:19:24-03,IBt,SP,"15237",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Edwall, G","1898","12",NA,Brasil,São Paulo,Cubatão,"Raiz Nova da Serra, capoeira e mata, vulgar.",-46.4199981689453,-23.8899993896484,NA,NA,NA,SP008526,SP008526,CGG4324,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"847",2020-03-12 10:23:54-03,IBt,SP,"329543",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Rossi, L",NA,NA,NA,"Fávero, OA; Born, GCC","1989","07","24",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Rio Comprido, em frente à casa do Sr. Miguel",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,"233",NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"848",2019-11-21 10:19:24-03,IBt,SP,"347363",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Nicolau, SA","1991","07",NA,"Tomasulo, PLB","1990","11","11",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety ao lado do CEMASI,-46.1883010864258,-23.5228004455566,NA,NA,NA,SP115126,SP115126,"64",NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"849",2019-11-21 10:19:24-03,IBt,SP,"80404",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Barboza, G","1994","06",NA,"Mambreu, E; Garcia, D","1964","09","22",Brasil,São Paulo,São José do Rio Preto,Vila Bom Jesus. Terreno baldio.,-49.3699989318848,-20.8199996948242,NA,NA,NA,SP115127,SP115127,"84",NA,NA,"20305",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"850",2019-11-21 10:19:24-03,IBt,SP,"58547",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Handro, O","1951","09","03",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"262",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"851",2019-11-21 10:19:24-03,IBt,SP,"169620",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Melo, MMRF","1983","03",NA,"Oliveira, F","1981","10","09",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"852",2019-11-21 10:19:24-03,IBt,SP,"97199",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Coe Teixeira, B; Gonzaga, MM","1966","06","08",Brasil,São Paulo,São Paulo,"Cultivada na Chácara Flora, Santo Amaro.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"78",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"853",2019-11-21 10:19:24-03,IBt,SP,"29785",S,Plantae,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Bercht. & J.Presl,"Plowman, T","1980","04",NA,"Hoehne, FC","1932","09","28",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,s.n.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
