X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,county,coordinatePrecision,geoFlag,class,yearIdentified,minimumElevationInMeters,maximumElevationInMeters,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,infraspecificEpithet,typeStatus,fieldNumber,individualCount,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.439998626709,-22.6700000762939,"39",2020-06-29 09:31:34-03,UFRRJ,RBR,"38210",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,M.C. Souza,"G.R. Souza; R.G. Alves","1630","2011","06","19",NA,Brasil,São Paulo,"Fragmento da Baleia, Fragmento da Baleia, vale do Paraíba do Sul. Floresta semidecidual. ca.22°37#?#16,14#?##?#S 44°26#?#24,93#?##?# O, 619m.",NA,NA,RBR00038210,RBR00038210,-44.439998626709,-22.6700000762939,Arapeí,"13253",auto,NA,"2015",NA,NA,"11",NA,NA,"27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.310001373291,-23.5400009155273,"61",2020-12-11 11:39:26-03,UFMG,BHCB,"113284",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,NA,"Sugiyama, M; Neto, EM","1393","1996","01","30",Southern America,Brasil,São Paulo,"Área da Companhia Suzano de Papel e Celulose, Capoeira.",NA,"Árvore, 2,0m alt., botões verdes.",BHCB012847,BHCB012847,-46.310001373291,-23.5400009155273,Suzano,"22625",auto,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.310001373291,-23.5400009155273,"67",2021-02-11 17:20:44-03,UFPR,UPCB,"94398",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Lima, D.F.","Sugiyama, M. | Mariano Neto, E.","1393","1996","01","30",NA,Brasil,São Paulo,Área da Cia Suzano de Papel e Celulose,NA,"Árvore 2m alt., botões verdes, capoeira",UPCB0042449,UPCB0042449,-46.310001373291,-23.5400009155273,Suzano,"22625",auto,NA,"2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"69",2021-02-11 17:20:44-03,UFPR,UPCB,"94397",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Lima, D.F.","Hoehne, F.C.",(s.n.),"1931","08","10",NA,Brasil,São Paulo,Nativa no Jardim Botânico,NA,Árvore com flores alvas,UPCB0042450,UPCB0042450,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"70",2021-02-11 17:20:44-03,UFPR,UPCB,"94386",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess,"Kawasaki, M.L.","Jung, S.L. | De Grande D.A. | Lopes, E.A. | De Castro C.E.F.","200","1977","11","14",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,NA,"Ca. 4,5m de altura. Flores com corola branca, calice verde e estames brancos",UPCB0043194,UPCB0043194,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"71",2021-02-11 17:20:44-03,UFPR,UPCB,"94505",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,NA,"Martuscelli, P.","155","1985","07","13",NA,Brasil,São Paulo,"Sítio Irapuã, BR 116, km 343,5",NA,"Árvore ca. 4m alt., frutos vermelhos com polpa branca e semente marrom",UPCB0042414,UPCB0042414,-47.4599990844727,-24.2800006866455,Miracatu,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"123",2019-10-03 10:04:18-03,UFSCar,SORO,"4189",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,NA,NA,"155","1985","07","13",NA,Brasil,São Paulo,"Sítio Irapuã Br 116 Km 343,5",NA,"Árvore ca. 4m alt., frutos vermelhos com polpa branca e semente marrom.",NA,NA,-47.4599990844727,-24.2800006866455,Miracatú,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.776667,-24.097778,"124",2019-10-03 10:04:18-03,UFSCar,SORO,"7655",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,E.H.P.Barreto,"Barretto, E.H.P.; Arbex, Y.R.","445","2015","01","15",NA,Brasil,São Paulo,Sopé da Serra do Mar. Sub-bosque. Mata Primária.,NA,"Árvore, 4m alt., flores e botões.",NA,NA,-46.776667,-24.097778,Itanhaém,NA,NA,NA,"2015",NA,NA,"02",46°46'36''W,24°05'52''S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"127",2016-04-07 09:43:40-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Aulomyrcia,laxiflora,Aulomyrcia laxiflora latifolia,O.Berg,NA,"Saint-Hilaire, AFCP",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,prope villam Mugi das Cruzes,NA,Original herbarium: Camb.,NA,NA,-46.1883,-23.5228,Moji das Cruzes,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,latifolia,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"128",2017-09-11 17:11:09-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Aulomyrcia,laxiflora,Aulomyrcia laxiflora latifolia,O.Berg,NA,"Saint-Hilaire, AFCP",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,prope villam Mugi das Cruzes,NA,Original herbarium: Camb.,NA,NA,-46.1883,-23.5228,Moji das Cruzes,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,latifolia,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"137",2019-11-21 10:12:12-03,IBt,SP,"313630",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Faria Jr, JEQ","Pedroni, F; Sanchez, M","178","1995","12","15",NA,Brasil,São Paulo,"Planicie do núcleo Picinguaba, próximo ao centro de visitantes, mata de planície",NA,"Árvore 4,5m alt., com botões, ind. 1456",SP032941,SP032941,-44.8,-23.366667,Ubatuba,NA,NA,NA,"2012",NA,NA,"10","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.614167,-23.641944,"139",2019-11-21 10:12:12-03,IBt,SP,"454694",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kondrat, H","Kondrat, H","153","2013","07","11",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 1068",NA,NA,NA,NA,-46.614167,-23.641944,São Paulo,NA,NA,NA,NA,"832","832",NA,"-46.614167","-23.641944",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0299987792969,-23.5699996948242,"141",2019-11-21 10:12:12-03,IBt,SP,"338777",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,NA,"Toledo, CB; et al.","61",NA,NA,NA,NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Guaratuba",NA,"Flores brancas, estames brancos, botão branco-esverdeado, ca. 4m alt.",SP032944,SP032944,-46.0299987792969,-23.5699996948242,Biritiba-Mirim,"19656",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"142",2019-11-21 10:12:12-03,IBt,SP,"205874",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,NA,"Martuscelli, P","155","1985","07","13",NA,Brasil,São Paulo,"Sítio Irapuã, BR 116, km 343,5",NA,"Árvore ca. 4m alt., frutos vermelhos com polpa branca e semente marrom",NA,NA,-47.4599990844727,-24.2800006866455,Miracatu,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"143",2019-11-21 10:12:12-03,IBt,SP,"306982",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Sobral, M","Shirasuna, RT; Simão Bianchini, R; Rossi, L; Kiyama, CY","37","1994","09","05",NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Estrada para a barragem da SABESP no rio Guaratuba",NA,"Árvore 4m alt., frutos imaturos verdes bem claros",NA,NA,-45.8400001525879,-23.5300006866455,Salesópolis,"18032",auto,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"144",2019-11-21 10:12:12-03,IBt,SP,"30802",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Kuhlmann, M",s.n.,"1946","01","03",NA,Brasil,São Paulo,Nativa no Jardim Botânico.,NA,"Árvore pequena e delagada da mata, flores alvas.",NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"145",2019-11-21 10:12:12-03,IBt,SP,"54664",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Kuhlmann, M",s.n.,"1944","10","30",NA,Brasil,São Paulo,Nativa no Jardim Botânico.,NA,Árvore pequena do subosque de 3-4m alt.,NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"146",2019-11-21 10:12:12-03,IBt,SP,"28120",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Hoehne, FC",s.n.,"1931","08","06",NA,Brasil,São Paulo,Nativa no Parque do Estado e Jardim Botânico.,NA,"Árvore da mata, frutos vermelhos.",NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"147",2019-11-21 10:12:12-03,IBt,SP,"146771",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Jung, SL; et al.","200","1977","11","14",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga.,NA,"Ca. 4,5m alt., flores com corola branca, cálice verde e estames brancos. Mata.",NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"148",2019-11-21 10:12:12-03,IBt,SP,"151223",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Makino, H","112","1977","12","26",NA,Brasil,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga.,NA,"Arbusto ca. 5m alt., flores brancas.",NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"149",2019-11-21 10:12:12-03,IBt,SP,"180369",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Kawasaki, ML","Melo, MMRF","149","1979","10","10",NA,Brasil,São Paulo,"Reserva Biológica do Parque Estadual das Fontes do Ipiranga, entre Vila Facchini e CAmapnário.",NA,"Até 3m alt., com frutos verdes e pretos.",NA,NA,-46.6300010681152,-23.5400009155273,São Paulo,"53584",auto,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.310001373291,-23.5400009155273,"150",2019-11-21 10:12:12-03,IBt,SP,"334077",S,Plantae,NA,NA,Myrtaceae,Myrcia,laxiflora,Myrcia laxiflora,Cambess.,"Lima, DF","Sugiyama, M; Mariano Neto, E","1393","1996","01","30",NA,Brasil,São Paulo,-rea da Cia Suzano de Papel e Celulose,NA,"Árvore 2m alt., botões verdes, capoeira",SP032943,SP032943,-46.310001373291,-23.5400009155273,Suzano,"22625",auto,NA,"2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
