X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,month,day,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"239",2021-03-01 16:29:31-03,UNICAMP,UEC,"110926",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silva, JA","349","1974",NA,Brazil,São Paulo,NA,"Arbusto ca. 8-9, alt., só com frutos, área 30.",NA,NA,"10","01",São Paulo,Jardim Botânico e Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"240",2020-02-18 09:33:41-03,UNICAMP,UEC,"110912",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Romaniuc; Zifirino, R","1258","1991",NA,Brazil,São Paulo,NA,"flor, Árvore 4 m alt, flores creme-esverdeados",UEC139011,UEC139011,"09","25",São Paulo,Mata da Mariana,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1991","09",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"241",2019-08-20 10:11:08-03,UNICAMP,UEC,"110924",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,NA,"Kuhlmann, M","3881","1955",NA,Brazil,São Paulo,NA,"ori, Frutificação. Área levantada",UEC139021,UEC139021,"10","24",São Paulo,Mata natural do Jardim Botânico (Parque,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"242",2019-08-20 10:11:08-03,UNICAMP,UEC,"110917",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Kuhlmann, M","3685","1955",NA,Brazil,São Paulo,NA,"flor, Colhido na área em estudo. Floração",UEC128178,UEC128178,"08","22",São Paulo,"Mata natural do Jardim Botânico, (Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"243",2021-03-01 16:29:31-03,UNICAMP,UEC,"110914",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Fialho, N",s.n.,"1964",NA,Brazil,São Paulo,NA,na mata.,NA,NA,"07","17",São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"244",2019-08-20 10:11:08-03,UNICAMP,UEC,"110926",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silva, JS","349","1974",NA,Brazil,São Paulo,NA,"flor, Arbusto ca. 8 - 9 m alt, só com frutos. área 30",UEC128183,UEC128183,"10","01",São Paulo,Nativa no Jardim Botânico e Parque do Es,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"245",2019-08-20 10:11:08-03,UNICAMP,UEC,"110916",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Handro, O",s.n.,"1931",NA,Brazil,São Paulo,NA,"flor, Árvore da mata, flores amareladas",UEC139016,UEC139016,"08","05",São Paulo,Nativa no Parque do Estado r Jardim Botâ,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"246",2019-08-20 10:11:08-03,UNICAMP,UEC,"110929",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC",s.n.,"1931",NA,Brazil,São Paulo,NA,flor,UEC128182,UEC128182,"09","26",São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"247",2019-08-20 10:11:08-03,UNICAMP,UEC,"110927",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC",s.n.,"1931",NA,Brazil,São Paulo,NA,flor,UEC139020,UEC139020,"09","26",São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"248",2019-08-20 10:11:08-03,UNICAMP,UEC,"110925",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Cordeiro, I","347","1987",NA,Brazil,São Paulo,NA,"flor e fruto, Árvore até 10 m alt, flores estaminadas e frutos imaturos verdes",UEC139018,UEC139018,"08","15",São Paulo,"Parque Estadual das Fontes do Ipiranga, Picada atrás do Orquidário",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"249",2021-03-01 16:29:31-03,UNICAMP,UEC,"110915",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Stella, M; Silvestre, F","200","1979",NA,Brazil,São Paulo,NA,"Arbusto ca. 3m alt., inflorescências com flores brancas, femininas na base da inflorescência mais flores masculinas no ápice.",NA,NA,"08","24",São Paulo,Res.Bio. do Parque Estadual das Fontes,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"250",2019-08-20 10:11:08-03,UNICAMP,UEC,"110915",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silvestre, MSF","200","1979",NA,Brazil,São Paulo,NA,"ori, Arbusto ca. 3 m alt, infloresc. com flores brancas, femin. na base da infloresc. Mais flores masc. no ápice",UEC128179,UEC128179,"08","24",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"251",2019-08-20 10:11:08-03,UNICAMP,UEC,"110911",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Barros, F","1029","1984",NA,Brazil,São Paulo,NA,"flor, Árvore ca. 5 m alt, infloresc. amarelo-esverdeada",UEC128181,UEC128181,"09","05",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"252",2019-08-20 10:11:08-03,UNICAMP,UEC,"110919",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Jung-Mendaçolli, SL; Fonseca, M; Melo, MMRF","395","1981",NA,Brazil,São Paulo,NA,"flor, Árvore, infloresce. verd-clara, flores femin. basais e as masculinas em direção ao ápice. Látex branco escasso. nativo na mata",UEC139019,UEC139019,"08","05",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"253",2019-08-20 10:11:08-03,UNICAMP,UEC,"110921",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silvestre, MSF","212","1979",NA,Brazil,São Paulo,NA,"flor, Árvore ca, 6 m alt, frutos verdes. Dianm. ca 12 cm, flores esverdeadas",UEC128185,UEC128185,"09","26",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"254",2019-08-20 10:11:08-03,UNICAMP,UEC,"110922",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Jung-Mendaçolli, SL","364","1980",NA,Brazil,São Paulo,NA,"ori, Arvoreta ca. 6 m alt. fruto tricoca verde, mata",UEC139022,UEC139022,"11","20",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1987","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"255",2019-08-20 10:11:08-03,UNICAMP,UEC,"110918",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Chiea, SAC","175","1980",NA,Brazil,São Paulo,NA,"flor, Arvoretas de 3 m de altura",UEC139017,UEC139017,"08","07",São Paulo,Reserva do Parque Estadual das Fontes d,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"256",2019-08-20 10:11:08-03,UNICAMP,UEC,"51827",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Eymael, PP","Aguiar, OT","10557","1986",NA,Brazil,São Paulo,NA,"flor, Arvoreta, 2 m altura",UEC128192,UEC128192,"08","27",Teodoro Sampaio,"Piquete 71, esquerda do Angelim",-52.1599998474121,-22.5300006866455,NA,NA,NA,"54606",auto,NA,"2012","01","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.7099990844727,"258",2021-03-01 16:29:36-03,UNICAMP,UEC,"4740",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Dactylostemon,klotzschii,Dactylostemon klotzschii,Didr.,"Martins, FR","Martins, FR","10070","1977",NA,Brazil,São Paulo,NA,"Árvore 4m perfilhado, flores amarelo esverdeadas.; Mata Caatinga.",UEC153451,UEC153451,"10","03",Santa Rita do Passa Quatro,Parque Estadual de Vassununga.,-47.4700012207031,-21.7099990844727,NA,NA,NA,"24893",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"261",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50961",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,K. Santos,"116","1996",NA,Brasil,São Paulo,NA,"Arvoreta, 3m de alt. PAP 18cm. Frutos imaturos verde-amarelados. Látex.",PEUFR050961,NA,"01","22",Campinas,NA,-46.932778,-22.836944,NA,NA,NA,NA,NA,NA,"2011","04","01",46º55'58''W,22º50'13''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.316667,-22.166667,"262",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51419",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"A. P. Bertoncini; M. P. Bertoncini","863","1998",NA,Brasil,São Paulo,NA,"Arbusto 3,0 m de alt., folhas membranáceas",PEUFR051419,NA,"08","21",Avaí,Aldeia Guaraní,-49.316667,-22.166667,NA,NA,NA,NA,NA,NA,"2012","01","09",49º19'W,22º10'S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.114722,-22.829167,"263",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51421",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"S. Gandolfi; F. C. Antoniolli",s/n,"1994",NA,Brasil,São Paulo,NA,NA,PEUFR051421,NA,"08","31",Campinas,Reserva Municipal de Santa Genebra,-47.114722,-22.829167,NA,NA,NA,NA,NA,NA,"2011","06","01",47º06'53''W,22º49'45''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.787778,-23.541389,"265",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51426",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,I. Cordeiro,"J. B. Baitello; J. A. Pastore; C. R. Lima; E. Adriano","1910","2007",NA,Brasil,São Paulo,NA,"Arbusto, até 3,5 m alt., frutos verdes",PEUFR051426,NA,"09","25",Paranapanema,Estação Ecológica,-48.787778,-23.541389,NA,NA,NA,NA,NA,NA,"2007","12","12",48º47'16W,23º32'29''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.297556,-22.231389,"266",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51436",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"J. P. Souza; V. C, Souza","343","1996",NA,Brasil,São Paulo,NA,"Arbusto, 2,5 m alt., frutos verdes",PEUFR051436,NA,"02","15",Teodoro Sampaio,NA,-52.297556,-22.231389,"340","340",NA,NA,NA,NA,"2012","01","09","52º17'51,2''W","22º13'53,0''S",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.750833,-23.544167,"268",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51433",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,I. Cordeiro,"O. T. Aguiar; B. Baitello; C. R. Lima","764","2007",NA,Brasil,São Paulo,NA,"Arvoreta 3m alt., bem ramificada, flores cor creme",PEUFR051433,NA,"08","28",Paranapanema,Estação Ecológica,-48.750833,-23.544167,"630","630",NA,NA,NA,NA,"2007","12","12",48º45'03''W,23º32'39''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.769722,-23.523333,"269",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51437",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,I. Cordeiro,"R. Cielo-Filho; J. A. Pastore; O. T. Aguiar; C. R. Lima; D. F. Bueno",s/n,"2006",NA,Brasil,São Paulo,NA,"Arbusto, 1,5 m alt., inflorescência terminal verde amarelada",PEUFR051437,NA,"08","01",Paranapanema,Estação Ecológica,-48.769722,-23.523333,NA,NA,NA,NA,NA,NA,"2007","12","12",48º46'11''W,23º31'24''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.988444,-22.710083,"270",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51438",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"K. D. Bareto; G. D. Fernandes; R. D. Fernandes","3403","1994",NA,Brasil,São Paulo,NA,"Arvoreta, 2 m alt., frutos imaturos verdes.",PEUFR051438,NA,"12","13",Piracicaba,Sítio Boa Vista,-47.988444,-22.710083,NA,NA,NA,NA,NA,NA,"2011","06","01","47º59'18,4''W","22º42'36,3''S",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.114722,-22.829167,"272",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51442",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"S. Gandolfi; F. C. Antoniolli",s/n,"1994",NA,Brasil,São Paulo,NA,fruto,PEUFR051442,NA,"12","08",Campinas,Reserva Municipal de Santa Genebra,-47.114722,-22.829167,NA,NA,NA,NA,NA,NA,"2011","06","01",47º06'53''W,22º49'45''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6599998474121,-22.1200008392334,"281",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50960",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,R. J. Almeida,s/n,"1992",NA,Brasil,São Paulo,NA,"Arvoreta, 1,5 m alt. Flores amarelas.",PEUFR050960,NA,"08","20",Analândia,Parque Rewvitscher,-47.6599998474121,-22.1200008392334,NA,NA,NA,"14271",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5499992370605,-22.4899997711182,"282",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51425",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"J. R. Pirani; I. Cordeiro; D. C. Zappi","860","1984",NA,Brasil,São Paulo,NA,"Arbusto, 1,5m alt., flores masculinas creme-esverdeadas, flores femininas verdes.",PEUFR051425,NA,"09","03",Barra Bonita,NA,-48.5499992370605,-22.4899997711182,NA,NA,NA,"10980",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"283",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50969",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,M.H.O. Pinheiro,"117","1996",NA,Brasil,São Paulo,NA,"Arbusto de 2m alt., apresentando inflorescências",PEUFR050969,NA,"09","12",Bauru,Jardim Botânico de Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,"29186",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"284",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50964",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"R. Cielo Filho; E.R. Batista","64","1999",NA,Brasil,São Paulo,NA,Árvore de aprox. 6m alt. Flores amarelas,PEUFR050964,NA,"09","21",Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,"23900",auto,NA,"2011","04","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"285",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51443",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"J. P. Souza; V. C. Souza; G. O. Romão; M. I. R. G. Lima; M. A. Bessa","2607","1998",NA,Brasil,São Paulo,NA,NA,PEUFR051443,NA,"08",NA,Itatinga,Estação Experimental,-48.6100006103516,-23.1000003814697,NA,NA,NA,"28219",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5499992370605,-22.2900009155273,"286",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50968",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,E.M. Nicolini,s/n,"1988",NA,Brasil,São Paulo,NA,Arbusto. Flores amarelas.,PEUFR050968,NA,"10","24",Jaú,Fazenda Santo Antônio,-48.5499992370605,-22.2900009155273,NA,NA,NA,"24071",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5499992370605,-22.2900009155273,"287",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51430",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,E. M. Nicolini,s/n,"1988",NA,Brasil,São Paulo,NA,NA,PEUFR051430,NA,"10","14",Jaú,Fazenda Santo Antônio,-48.5499992370605,-22.2900009155273,NA,NA,NA,"24071",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"288",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50972",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"M.A. Farinaccio; L.G. Temponi, A.B. Junqueira, L.C.S. Assis, M.F. Santos","720","2004",NA,Brasil,São Paulo,NA,População com árvores de 2-5 m de alt. Flores cremes.,PEUFR050972,NA,"10",NA,Jundiai,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"289",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51432",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"Jung-Mendacolli; L. Perosin; J. Perosin","1041","1999",NA,Brasil,São Paulo,NA,"Arbusto, inflorescências esverdeadas",PEUFR051432,NA,"07","29",Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"290",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51446",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"S. L. Jung-Mendaçolli; et al.","714","1997",NA,Brasil,São Paulo,NA,"Arbusto ramificado, inflorescência amarelada",PEUFR051446,NA,"08","29",Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3199996948242,-23,"291",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51422",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"D. F. Pereira; et al.","133","1991",NA,Brasil,São Paulo,NA,"Arbórea, ca. 4m alt., flores amarelas e frutos verdes",PEUFR051422,NA,"08","26",Manduri,"Reserva , Estação Experimental",-49.3199996948242,-23,NA,NA,NA,"17514",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"292",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51424",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,A. Rozza,"76","1995",NA,Brasil,São Paulo,NA,NA,PEUFR051424,NA,NA,NA,Matão,Fazenda Cambuhy,-48.3600006103516,-21.6000003814697,NA,NA,NA,"26922",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"293",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51441",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,N. M. Ivanaukas,s/n,"1992",NA,Brasil,São Paulo,NA,NA,PEUFR051441,NA,"11","06",Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"294",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50959",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,B.G. Fina,"11","1996",NA,Brasil,São Paulo,NA,Arvoreta ca. 3 m.,PEUFR050959,NA,"10","24",Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,NA,"24621",auto,NA,"2011","04","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.1699981689453,-22.1000003814697,"295",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50967",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"R.S. Oliveira; M.A. Almeida","62","2004",NA,Brasil,São Paulo,NA,Arbusto-arbórea. Flores brancas.,PEUFR050967,NA,"10","23",Pompéia,Fazenda Guaiuvira,-50.1699981689453,-22.1000003814697,NA,NA,NA,"31563",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"296",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50963",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"M.A. Assis; R.G. Udulutsch, A.G. Manzatto","1349","2000",NA,Brasil,São Paulo,NA,"Arvoreta, ca. 4m alt., frequente, flores masculinas amareladas.",PEUFR050963,NA,"08","24",Rio Claro,Fazenda São José,-47.560001373291,-22.4099998474121,NA,NA,NA,"21773",auto,NA,"2011","04","27",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
