X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,dayIdentified,class,typeStatus,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"189",2019-10-03 10:04:08-03,UFSCar,SORO,"4039",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,O.Berg,NA,"Jung-Mendacolli, S.L.; et al.","760","1997","09","18",NA,Brasil,São Paulo,Campinas,"CEC, mata",-47.060001373291,-22.8999996185303,NA,"Árvoreca. 5m de alt., frutos em início de frutificação.",NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"190",2019-10-03 10:04:08-03,UFSCar,SORO,"3720",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Tozzi, A.M.G.A.; Moreira, J.L.A.; Santos, K.; Filliettaz, A.M.; Mendonca Filho, C.V.; Galvão, J.C.","385","1998","07","04",NA,Brasil,São Paulo,Iperó,"Fazenda Ipanema, porteira da Fepasa. 520m de altitude",-47.6800003051758,-23.3500003814697,NA,Árvore 4m de altura. Frutos imaturos verdes com lobos verdes.,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"192",2019-10-03 10:04:08-03,UFSCar,SORO,"1054",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,NA,NA,NA,"156","1998","09","29",NA,Brasil,São Paulo,Iporanga,Parque Estadual Turístico do Alto Ribeira. Beira do Ribeirão Betary.,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883056,-23.648333,"193",2020-08-20 14:58:14-03,UFSC,FLOR,"33422",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Franco, G.A.D.C.","Ivanauskas, N.M.; Souza, F.M. de; Polisel, R.T. & Santos, V.S.","6121","2005","12","14",NA,Brasil,São Paulo,Embu das Artes,"Almenat, fundo do hotel remanescente de mata. Datum Córrego alegre, zona 23K.",-46.883056,-23.648333,NA,"árvore, flor início de frutificação, 7m altura. Recebido de SPSF Nª 35793.",FLOR0033422,NA,"2006","01",46º52'59''W,23º38'54''S,NA,NA,"01",NA,NA,NA,"882","882",NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"194",2020-08-20 20:40:23-03,UFSC,FLOR,"28702",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Silva, S.M.","Kersten, R.; et alii","182","1997","09","28",NA,Brasil,São Paulo,Ribeirão Grande,Bairro do Carioca.,-48.3600006103516,-24.0900001525879,NA,"arvoreta (rebrota), flor branca, 3m altura",FLOR0028702,NA,"1997",NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.564722,-24.415833,"199",2021-03-04 15:45:14-03,IF,SPSF,"43654",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,O.T. Aguiar,R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado,"18","2009","12","05",América do Sul,Brasil,SP,Apiaí,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,-48.564722,-24.415833,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 6m altura, frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado.;",NA,NA,"2010","01",NA,NA,NA,NA,"11",Magnoliopsida,NA,NA,"590","590",NA,NA,"35",São Paulo,SP,Sudeste
-48.678333,-24.545,"200",2021-03-04 15:45:14-03,IF,SPSF,"43671",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,O.T. Aguiar,J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota,"525","2009","09","30",América do Sul,Brasil,SP,Iporanga,Parque Estadual Turístico Alto Ribeira - Núcleo Ouro Grosso,-48.678333,-24.545,NA,"COLETA: Floresta Ombrófila Densa Submontana&nf;Árvore 5m altura; botões florais brancos; GEOGRAFIA: Trilha Garrafão da Ouro Grosso.;",NA,NA,"2010","01",NA,NA,NA,NA,"11",Magnoliopsida,NA,NA,"198","198",NA,NA,"35",São Paulo,SP,Sudeste
-48.667222,-24.538333,"201",2021-03-04 15:45:14-03,IF,SPSF,"47433",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,F.A.R.D.P.Arzolla,F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A. de Oliveira,"1606","2013","02","19",América do Sul,Brasil,SP,Iporanga,Sem Fim,-48.667222,-24.538333,NA,"COLETA: Árvore com botões florais verdes.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,"2013","02",NA,NA,NA,NA,"27",Magnoliopsida,NA,NA,"266","266",NA,NA,"35",São Paulo,SP,Sudeste
-48.129167,-24.366944,"202",2021-03-04 15:45:14-03,IF,SPSF,"48532",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,O.T.Aguiar,C.de Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas,"448","2013","10","31",América do Sul,Brasil,SP,Eldorado,Fazenda Nova Trieste,-48.129167,-24.366944,NA,"COLETA: Árvore com botões florais.; GEOGRAFIA: Região do Turvo.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,"2014","03",NA,NA,NA,NA,"01",Magnoliopsida,NA,NA,"80","80",NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"204",2021-03-04 15:45:14-03,IF,SPSF,"35580",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,NA,O.T.Aguiar,R.Cielo-Filho & N.M.Ivanauskas & J.Godoy,"453","2005","11","24",América do Sul,Brasil,SP,Apiaí,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,-48.8400001525879,-24.5,NA,"COLETA: XLS: SPSFNovo; Árvore de 6 m de altura, crescendo em beira de estrada, casca papirácea esfoliante, flores brancas vistosas.; GEOGRAFIA: Estrada para a tilha trans-PETAR&nf;UTM: X=741586 Y=7294468 ZONA=22J;",NA,NA,"2005","12",NA,NA,"37738",auto,"20",Magnoliopsida,NA,NA,"575","575",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"205",2021-03-04 15:45:13-03,IF,SPSF,"34887",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,NA,Osny T. Aguiar,W.Ribeiro,NA,"2000","03","20",América do Sul,Brasil,SP,Cunha,Campo antrópico,-44.9599990844727,-23.0699996948242,NA,"COLETA: XLS: SPSFNovo;&nf; Arvore com porte arborea + 6m alt.;",NA,NA,"2017","09",NA,NA,"38855",auto,"01",Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8499984741211,-23.6399993896484,"206",2021-03-04 15:45:14-03,IF,SPSF,"35793",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg.) Nied.,NA,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"6121","2005","12","14",América do Sul,Brasil,SP,Embú,Almenat,-46.8499984741211,-23.6399993896484,NA,"COLETA: XLS: SPSFNovo; Árvore de 7 m. Início de frutificação.; GEOGRAFIA: Fundo do hotel. Remanescente de mata.&nf;UTM: X=307912 Y=7383454 ZONA=23K;",NA,NA,NA,NA,NA,NA,"6851",auto,NA,Magnoliopsida,NA,NA,"885","885",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"207",2021-03-04 15:45:13-03,IF,SPSF,"00759",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,NA,Osny T. Aguiar,D.Bento Pickel,NA,"1943","10","18",América do Sul,Brasil,SP,São Paulo,Arboreto de Vila Amália,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2017","09",NA,NA,"53584",auto,"01",Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"208",2021-03-04 15:45:14-03,IF,SPSF,"44388",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,R.F.Almeida,S.J.De Sordi & R.F.Almeida,"151","2007","12","20",América do Sul,Brasil,SP,São Paulo,Paque da Independência,-46.6300010681152,-23.5400009155273,NA,"COLETA: Bosque atrás do Museu Paulista.&nf;Árvore 7m, ramos decumbentes, flores brancas perfumadas e botões.; GEOGRAFIA: Voucher de levantamento flrístico (FACIS/PMSP).;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"212",2021-02-08 12:43:48-03,UFRGS,ICN,"090228",S,Plantae,Dicotyledon,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,"Ibrahim, M","Wagner; Garcia","29","1974","10","06",América do Sul,Brasil,SP,Botucatu,Rod. Mal. Rondon Km 264 divisa São Manoel e Botucatu,-48.439998626709,-22.8799991607666,NA,"árvore, flor branca, cheiro agradável; brejo-mata natural - região rochosa, água corrente",NA,NA,"2010","10",NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"216",2021-02-08 12:43:48-03,UFRGS,ICN,"162302",S,Plantae,Dicotyledon,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,"Leitão F° et al, HF",s.n.,"1988","10","14",América do Sul,Brasil,SP,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,"árvore de 10m, flores brancas",NA,NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.644528,-24.180222,"218",2019-11-21 10:11:09-03,IBt,SP,"291175",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Barreto, KD; et al.","3302","1994","11","30",NA,Brasil,São Paulo,Juquiá,"Spitio Areai Dourada (Assungui), mata atlântica",-47.644528,-24.180222,NA,"Árvore 10m alt., frutos imaturos verdes",NA,NA,NA,NA,"-47.644528","-24.180222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"219",2019-11-21 10:11:09-03,IBt,SP,"307165",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Rodrigues, RR; et al.","138","1995","09","03",NA,Brasil,São Paulo,Eldorado,"Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha do rolado, mata atlântica",-48.394722,-24.6475,NA,"Árvore 5m alt., tronco descamante em tiras, flores em botão",NA,NA,"1996",NA,"-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"220",2019-11-21 10:11:09-03,IBt,SP,"307166",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Rodrigues, RR; et al.","183","1995","09","03",NA,Brasil,São Paulo,Eldorado,"Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha do rolado, mata atlântica",-48.394722,-24.6475,NA,"Árvore 7m alt., botões",NA,NA,"1996",NA,"-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-24.266667,"222",2019-11-21 10:11:09-03,IBt,SP,"357965",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Mamede, MCH","Fiaschi, P; et al.","455","2000","11","03",NA,Brasil,São Paulo,Ribeirão Grande,"Parque Estadual Intervales, Estrada para a Cachoeira da Água Comprida, a partir da sede de pesquisa, trilha aesquerda após a subida, mata secundaria",-48.416667,-24.266667,NA,"Árvore ca. 7m alt., no interior da floresta, flores com pedicelo esverdeado, sépalas esverdeadas, pétalas alvas e estames creme",SP056497,SP056497,"2007",NA,"-48.416667","-24.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.639278,-23.450194,"223",2019-11-21 10:11:09-03,IBt,SP,"487827",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Valdir","710","2012","10","05",NA,Brasil,São Paulo,São Paulo,Eucaliptal no Condomínio Quintas da Cidade,-46.639278,-23.450194,NA,NA,NA,NA,"2012","11","-46.639278","-23.450194",NA,NA,"29",NA,NA,NA,"758","758",NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"226",2019-11-21 10:11:09-03,IBt,SP,"102602",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Mattos, J","14076","1966","10","21",NA,Brasil,São Paulo,Bom Sucesso de Itararé,Perto de Bom Sucesso. Numa capoeira.,-49.1399993896484,-24.3099994659424,NA,"Árvore 4m alt., flores brancas, grandes.",NA,NA,"1983",NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"227",2019-11-21 10:11:09-03,IBt,SP,"311062",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Santos, K","137","1996","11","11",NA,Brasil,São Paulo,Campinas,"Sub distrito de Sousas, mata mesófila semidecídua, interior de mata",-47.060001373291,-22.8999996185303,NA,"Flores brancas, 6,5m alt.",NA,NA,"1997",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"228",2019-11-21 10:11:09-03,IBt,SP,"247756",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR; Kawasaki, ML","Romaniuc Neto, S","1027","1988","11","08",NA,Brasil,São Paulo,Capão Bonito,Fazenda Intervales.,-48.3400001525879,-24,NA,"Árvore ca. 2,5m alt., flores com pétalas brancas, estames creme e ovário vináceos.",SP056494,SP056494,"1995","10",NA,NA,"39505",auto,"25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"229",2019-11-21 10:11:09-03,IBt,SP,"24300",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Hoehne, FC",s.n.,"1929","09","25",NA,Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,"1983",NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"230",2019-11-21 10:11:09-03,IBt,SP,"307167",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Souza, VC; et al.","9135","1995","09","04",NA,Brasil,São Paulo,Eldorado,"Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, arredores do alonamento e da Caverna do Diabo",-48.0999984741211,-24.5200004577637,NA,"Árvore ca. 8m alt., botões verdes, beira de mata atlãntica",NA,NA,"1996",NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"231",2019-11-21 10:11:09-03,IBt,SP,"26924",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Loefgren, A; Edwall, G",CGG2750,"1894","10","14",NA,Brasil,São Paulo,Iguape,"Rio Ribeira de iguape, 2ª Parada do Pires.",-47.5499992370605,-24.7000007629395,NA,"Arbor, fl. speciosa, alba, fr. magn. flav.",SP007372,SP007372,"1983",NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"232",2019-11-21 10:11:09-03,IBt,SP,"345733",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Godoy, JRL","156","1998","09","29",NA,Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Beira do Ribeirão Betary",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,"2000",NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"233",2019-11-21 10:11:09-03,IBt,SP,"345731",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Godoy, JRL","161","2000","01","27",NA,Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Camargo de Cima, trecho pouco perturbado",-48.5900001525879,-24.5799999237061,NA,NA,SP056496,SP056496,"2000",NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"234",2019-11-21 10:11:09-03,IBt,SP,"348027",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Ribeiro, W",s.n.,"2000","03","20",NA,Brasil,São Paulo,Itú,Campo antrópico,-47.2900009155273,-23.2600002288818,NA,Árvore com porte arbórea ca. 6m alt.,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"235",2019-11-21 10:11:09-03,IBt,SP,"296827",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Morellato Fonzar, LPC; Rodrigues, RR","16727","1984","11","19",NA,Brasil,São Paulo,Jundiaí,"Serra do Japi, Mirante.",-46.8800010681152,-23.1800003051758,NA,"Árvore 5m alt., frutos.",SP056492,SP056492,"1996",NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6300010681152,-24.3199996948242,"236",2019-11-21 10:11:09-03,IBt,SP,"79778",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Kuhlmann, M","3116","1954","11","26",NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,"Arbusto, flores alvas. Várzea do rio Juquiá.",SP056493,SP056493,"1998",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"237",2019-11-21 10:11:09-03,IBt,SP,"329663",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Markman, B; Kato, ETM",s.n.,"1998","10","15",NA,Brasil,São Paulo,Limeira,"Fazenda Citra, planta cultivada em região ensolarada",-47.4000015258789,-22.5599994659424,NA,"Cultivada, flores brancas, frutos amarelos",NA,NA,NA,NA,NA,NA,"20999",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"238",2019-11-21 10:11:09-03,IBt,SP,"272496",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Kawall, M","250","1992","10","31",NA,Brasil,São Paulo,Piracicaba,Estação Biológica de Ibicatu.,-47.6399993896484,-22.7199993133545,NA,"Arvoreta, flores brancas, borda da mata.",NA,NA,"1995",NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"239",2019-11-21 10:11:09-03,IBt,SP,"36629",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Kuhlmann, M",s.n.,"1936","10","27",NA,Brasil,São Paulo,São Paulo,Pirituba.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"1983",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"240",2019-11-21 10:11:09-03,IBt,SP,"339655",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Hashimoto, G","17196","1989","10","29",NA,Brasil,São Paulo,São Paulo,"Pirituba, Vila Clarice.",-46.6300010681152,-23.5400009155273,NA,"Arvoreta de capoeira, 5-6m alt., flores brancas.",NA,NA,"2000",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"241",2019-11-21 10:11:09-03,IBt,SP,"26784",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Loefgren, A; Hammar, A",s.n.,"1902","11","04",NA,Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,SP056495,SP056495,"1983",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"242",2019-11-21 10:11:09-03,IBt,SP,"26926",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Loefgren, A",CGG375,"1887","11","15",NA,Brasil,São Paulo,Tatuí,"Tatui-Itapetininga, mata, rio Tatui.",-47.8499984741211,-23.3500003814697,NA,Arbust.,SP007371,SP007371,"1983",NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
