X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,locality,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.391944,-24.646389,"186",2019-11-13 11:27:01-03,USP,SPF,"105897",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,Anônimo,NA,NA,NA,"Leitão Filho, HF","32708","1995","02","09",Brasil,Mato Grosso do Sul,Eldorado,-48.391944,-24.646389,"-48.391944","-24.646389",NA,NA,NA,SPF00105897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"194",2019-10-07 09:35:28-03,UEFS,HUEFS,"34730",PreservedSpecimen,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,D.Legrand,NA,NA,NA,NA,"Ivanauskas, N.M.","983","1996","01","30",Brasil,São Paulo,Pariquera-Açu,-47.866667,-24.6,47W52',24S36',NA,NA,Floresta Obrófila.,HUEFS0034730,HUEFS0034730,Angiospermae,Myrtales,NA,Estação Experimental do Instituto Agronômico.,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"195",2019-10-07 09:35:28-03,UEFS,HUEFS,"34731",PreservedSpecimen,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,D.Legrand,NA,NA,NA,NA,"Ivanauskas, N.M.","984","1996","01","24",Brasil,São Paulo,Pariquera-Açu,-47.866667,-24.6,47W52',24S36',NA,NA,Floresta Obrófila.,HUEFS0034731,HUEFS0034731,Angiospermae,Myrtales,NA,Estação Experimental do Instituto Agronômico.,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47,-24,"196",2019-10-07 09:35:35-03,UEFS,HUEFS,"210388",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,NA,NA,NA,NA,"Flores, T.B.","1800","2013","03","26",Brasil,São Paulo,Tapiraí,-47,-24,47W,24S,"480","480",Floresta Ombrófila Densa com perturbação antrópica.,HUEFS0210388,NA,Angiospermae,Myrtales,NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.",NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"198",2018-05-14 16:24:53-03,F,FMNH-SEEDPLANTS,V0348829F,PreservedSpecimen,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,NA,NA,NA,NA,NA,G. F. Arbocz,"558","1994","8","4",Brazil,São Paulo,NA,-49,-22,NA,NA,NA,NA,NA,V0348829F,V0348829F_01 V0348829F_02,Spermatophyta,NA,South America,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,"558",NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"199",2020-11-23 11:39:24-03,IAC,IAC,"36044",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,C.P. Caliari,"2011","04","25",R.B. Torres et al.,"473","1998","03","25",Brasil,São Paulo,Pariquera-Açu,-47.8825,-24.608333,"-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"200",2020-11-23 11:39:24-03,IAC,IAC,"36684",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,C.P. Caliari,"2011","04","24",R.B. Torrres et al.,"513","1998","06","24",Brasil,São Paulo,Pariquera-Açu,-47.8825,-24.608333,"-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.941667,-23.824167,"203",2019-12-20 18:46:45-03,UFSJ,HUFSJ,"2529",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Sobral, M","2011",NA,NA,"Lombardi, JA; Saka, MN; Fonseca, R","8501","2011","04","25",Brasil,São Paulo,São Lourenço da Serra,-46.941667,-23.824167,"-46.941667","-23.824167","8","8","Arvoreta ca. 2m, ramos flexuosos, folhas cartáceas, flores velhas creme, frutos imaturos verdes.",HUFSJ002529,NA,NA,NA,NA,"Reserva particular do Patrimônio Nacional Paiol maria, trilha Ibirá-Mirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"208",2019-02-27 14:03:06-03,UFSJ,HUFSJ,"5652",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Sobral, M","2013",NA,NA,"Rossi, L; et al.","697","1990","09","12",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Arvoreta de 4m de altura, folhas discolores, verde escuro na face adaxial, verde clara na face abaxial. Frutos pêndulos, imaturos verdes. Transição retinga, mata de encosta.",HUFSJ005652,NA,NA,NA,NA,"Ilha do Cardoso, base do Morro do Cardoso.",NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"209",2020-11-04 17:30:01-03,UEM,HUEM,"5864",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,in Reflora,"2014","12","01","Moraes, PLR","820","1993","03","27",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arvoreta ca. 3 m de altura; subosque; flores brancas; tronco cinza sem escamas",HUEM000008727,HUEM000008727,NA,NA,NA,"Parque Estadual Carlos Botelho, Fazenda Intervales-núcleo Saibadela-Sete Barras",NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"210",2020-11-04 17:30:01-03,UEM,HUEM,"13815",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,in Reflora,"2014","12","01","Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","83","2003","01","25",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"CB: 1754; tree, leaves with a fine, translucent indumentum abaxially, flowers white; DNA; photo (VCS)",HUEM000008728,HUEM000008728,NA,NA,NA,"Parque Estadual Carlos Botelho, Mata Atlântica",NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.391944,-24.646389,"211",2019-11-01 15:05:52-03,UnB,UB,"118657",PreservedSpecimen,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,D. Legrand,"Jennings, L",NA,NA,NA,"Leitão Filho, HF","32708","1995","02","09",Brasil,São Paulo,Eldorado,-48.391944,-24.646389,"-48.391944","-24.646389",NA,NA,"Flores brancas.; Árvore 4m.; Mata atlântica de encosta",NA,NA,Dicotyledoneae,NA,Southern America,Caverna do Diabo,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.533333,-24.033889,"213",2019-11-01 15:06:09-03,UnB,UB,"200721",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Mattos,NA,NA,NA,NA,"Flores, TB; et al.","1800","2013","03","26",Brasil,São Paulo,Tapiraí,-47.533333,-24.033889,"-47.533333","-24.033889","480","480",Floresta ombrófila densa,NA,NA,Dicotyledoneae,NA,Southern America,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha caixa d'água para vila de moradores",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"214",2019-10-03 10:04:17-03,UFSCar,SORO,"7077",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,V.C. Souza,"2013","09","08","Souza, V.C.; Flores, T.B.","34991","2013","04","30",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, ca. 6m alt. Vegetativo.",NA,NA,NA,NA,NA,Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.,NA,"41034",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"215",2019-10-03 10:04:17-03,UFSCar,SORO,"6356",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,P.H. Gaem,"2018","06","16","Gaem, P.H.; Schievenin, D.F.","169",NA,NA,NA,Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Arvoreta de aprox. 3,5 m",NA,NA,NA,NA,NA,"Floresta Ombrófila Densa, trilha da Cachoeira do Chá.",NA,"41034",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.74,-23.838889,"217",2019-12-05 14:48:39-03,UFSCar,SORO,"7851",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand)Sobral,E.H.P. Barretto & M.F.Santos,"2017","01",NA,"Barretto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Carvalho, A.G.","1153","2016","12","20",Brasil,São Paulo,São Paulo,-46.74,-23.838889,46°44'24''W,23°50'20''S,"899","899","Arvoreta, 2m alt., botões brancos.",NA,NA,NA,NA,NA,Estrada de Marsilac. Mata.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"220",2021-03-04 15:45:31-03,IF,SPSF,"19381",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",C.Y.Kiyama,"57","1994","09","05",Brasil,SP,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 5m de altura. Frutos maduros negros.; GEOGRAFIA: Estrada para a barragem da SABESP no Rio Guaratuba.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Estação Biológica de Boracéia,NA,"18032",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"221",2021-03-04 15:45:31-03,IF,SPSF,"18390",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",R.Mello-Silva,"927","1994","05","12",Brasil,SP,Tapiraí,-47.5,-23.9599990844727,NA,NA,"680","680","COLETA: XLS: SPSFAntigo&nf;Arvoreta 4 m, folhas discolores, frutos imaturos verdes.; GEOGRAFIA: Mata pluvial atlântica de encosta;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"Km 166, Rodovia SP 79",NA,"41034",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.392083,-24.646639,"222",2021-03-04 15:45:31-03,IF,SPSF,"19409",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",H.F.Leitão-Filho,"32708","1995","02","09",Brasil,SP,Eldorado,-48.392083,-24.646639,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica de encosta;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Caverna do Diabo,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6,-23.75,"223",2021-03-04 15:45:31-03,IF,SPSF,"27645",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",G.A.D.C. Franco,"2945","2000","04","20",Brasil,SP,São Sebastião,-45.6,-23.75,NA,NA,"190","190","COLETA: XLS: SPSFAntigo&nf;Árvore com 8 m de altura, frutos imaturos verdes. Borda da mata.; GEOGRAFIA: Floresta ombrofila densa aluvial, com perturbação.&nf;Trilha das cachoeiras do ribeirão Itú;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Parque Estadual da Serra do Mar,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"224",2021-03-04 15:45:31-03,IF,SPSF,"31046",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",N.M.Ivanauskas,"984","1996","01","24",Brasil,SP,Pariquera-Açú,-47.866667,-24.6,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de 2 m. Frutos jovens.; GEOGRAFIA: Floresta ombrófila;",NA,NA,Magnoliophyta,Myrtales,América do Sul,estacao experimental do instituto agronomico,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.400278,-24.6525,"225",2021-03-04 15:45:31-03,IF,SPSF,"36380",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",M.Carboni et al.,"85","2005","03","23",Brasil,SP,Eldorado,-48.400278,-24.6525,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;Árvore com 6 m de altura, casca lisa, flor branca.; GEOGRAFIA: Floresta ombrófila densa baixo montana ribeirinha, pouco degradada, com afloramento de calcário.&nf;Trilha do bugio;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.921111,-24.194444,"226",2021-03-04 15:45:31-03,IF,SPSF,"37260",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T.Aguiar,"2016","07","18",NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva,"6207","2006","09","04",Brasil,SP,Sete Barras,-47.921111,-24.194444,NA,NA,"133","133","COLETA: XLS: SPSFNovo; arvoreta, 4m alt., frutos imaturos verdes;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"PECB, trilha da figueira",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.366111,-24.310833,"227",2021-03-04 15:45:31-03,IF,SPSF,"44281",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2010","09","20",R.L.Miashike & N.M.Ivanauskas & Y.E.Tuermorezow & B.Amaral,"117","2010","06","30",Brasil,SP,Iporanga,-48.366111,-24.310833,NA,NA,"843","843","COLETA: Floresta Ombrófila Densa.&nf;Arvoreta 3,5m altura, frutos imaturos verdes.; GEOGRAFIA: Base Barra Grande&nf;Trilha do Rancho Queimado&nf;Floresta ombrófila densa;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Parque Estadual de Intervales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.719722,-24.557778,"228",2021-03-04 15:45:31-03,IF,SPSF,"47434",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,F.A.R.D.P.Arzolla,"2012","10","29",F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A. de Oliveira,"1607","2012","10","10",Brasil,SP,Iporanga,-48.719722,-24.557778,NA,NA,"708","708","COLETA: Árvore com frutos imaturos.&nf;1 duplicata.; GEOGRAFIA: Floresta Ombrófila Densa Montana, madura.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Trilha do Abismo do Juvenal,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.533333,-24.033889,"229",2021-03-04 15:45:31-03,IF,SPSF,"48464",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2014","07","12",T.B.Flores & F.N.A. Mello & D.P.P. Braga & M.L. Bettinardi & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,"1800","2013","03","26",Brasil,SP,Tapiraí,-47.533333,-24.033889,NA,NA,"480","480","GEOGRAFIA: UHE da Barra da Trilha, Trilha da Caixa D'água para vila dos moradores.&nf;Floresta Ombrófila Densa com perturbações antrópica (presença de plantas exóticas como Nêspera, Citrus e Araucária).;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Reserva Particular da Votorantim (CBA),NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.297778,-24.402778,"230",2021-03-04 15:45:31-03,IF,SPSF,"48499",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2014","02","04",F.A.R.D.P.Arzolla & A.Z.Antunes,"1656","2014","02","04",Brasil,SP,Eldorado,-48.297778,-24.402778,NA,NA,"300","300","COLETA: Árvore com botão floral.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Fazenda Nova Trieste,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.2975,-24.402778,"231",2021-03-04 15:45:31-03,IF,SPSF,"48525",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2014","03","01",F.A.R.D.P.Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas,"1637","2013","10","31",Brasil,SP,Eldorado,-48.2975,-24.402778,NA,NA,"80","80","COLETA: Árvore com botão floral.; GEOGRAFIA: Região do Turvo. &nf;Floresta Ombrófila Densa Submontana.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Fazenda Nova Trieste,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"233",2021-03-04 15:45:31-03,IF,SPSF,"45703",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T.Aguiar,"2016","07","18",L.Rossi & F. de Barros & M.Sugiyama,"697","1990","09","12",Brasil,SP,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"COLETA: Transição restinga/mata de encosta&nf;Arvoreta 4m altura; folhas discolores, verde escura na face adaxial e verde claro na abaxial.&nf;Frutos pendulos, imaturos verdes.; GEOGRAFIA: Base do Morro do Cardoso&nf;Transição restinga mata de encosta;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Parque Estadual da Ilha do Cardoso,NA,"37574",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"234",2021-03-04 15:45:31-03,IF,SPSF,"19232",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",J.B.Baitello & J.A.Pastore,"768","1995","07","21",Brasil,SP,Ibiúna,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m de altura, frutos imaturos verdes e maduros roxos.; GEOGRAFIA: Caminho da Fazenda Tucano, na mata.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,P.E.Jurupará,NA,"43112",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"235",2021-03-04 15:45:31-03,IF,SPSF,"19398",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,O.T. Aguiar,"2016","07","18",R.J.Almeida-Scabbia,"252","1994","04","09",Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6 m, frutos jovens.; GEOGRAFIA: Base Saibadela, beira de rio;",NA,NA,Magnoliophyta,Myrtales,América do Sul,Fazenda Intervales,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"236",2021-02-08 12:44:00-03,UFRGS,ICN,"090698",S,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,D. Legrand.,NA,NA,NA,NA,"Sobral, M; Attili, D","6658","1991","01",NA,Brasil,SP,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Arvoreta de 2-3 m de altura; flores brancas, em botão; casca rugosa.; Interior de mata",NA,NA,Dicotyledon,NA,América do Sul,Parque Estadual da Juréia,NA,"21922",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2299995422363,-24.2700004577637,"243",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"75229",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Molz, M.","2017","10","23","Mattos, J.","9222","1961","09",NA,Brasil,São Paulo,Pedro de Toledo,-47.2299995422363,-24.2700004577637,NA,NA,NA,NA,"Na mata secundária. 1,5 m de altura. Fruto imaturo.",HAS0075229,NA,Magnoliophyta,NA,NA,"A 108 Km de S. Paulo, pela BR2.",NA,"33445",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"244",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"75232",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Molz, M.","2017","10","23","Mattos, J.","13495","1966","04",NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Na mata virgem. 3 m de altura. Fruto imaturo.,HAS0075232,NA,Magnoliophyta,NA,NA,Estação Biológica de Boraceia. Perto das margens do Rio Coruja.,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"246",2021-02-25 09:38:42-03,IBt,SP,"115721",S,Plantae,Myrtaceae,Gomidesia,flagellaris,Gomidesia flagellaris,D.Legrand,NA,NA,NA,NA,"Mattos, J","15610","1971","06",NA,Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"248",2019-11-21 10:12:07-03,IBt,SP,"335308",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Mamede, MCH","2010","10",NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","984","1996","01","24",Brasil,São Paulo,Pariquera-Açu,-47.866667,-24.6,"-47.866667","-24.6",NA,NA,NA,NA,NA,NA,NA,NA,Estação Experimental do IAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6,-23.75,"249",2019-11-21 10:12:07-03,IBt,SP,"362848",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Mamede, MCH","2010","10",NA,"Franco, G; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha, E; Rodrigu","2945","2000","04","20",Brasil,São Paulo,São Sebastião,-45.6,-23.75,"-45.6","-23.75","190","190",NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha das Cachoeiras do Ribeirão Itú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6,-23.75,"250",2019-11-21 10:12:07-03,IBt,SP,"362852",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Mamede, MCH","2010","10",NA,"Oliveira, AA; Gandolfi, S; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo,","3625","2000","04","20",Brasil,São Paulo,São Sebastião,-45.6,-23.75,"-45.6","-23.75",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha entre a estrada Intermediária e a cabeceira do Ribeirão de Itu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"251",2019-11-21 10:12:07-03,IBt,SP,"341993",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Mamede, MCH","2010","10",NA,"Kirizawa, M; Kanashiro, S; Aguiar, FFA","3419","2000","03","24",Brasil,São Paulo,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bairro Boracéia, Condompinio Morada da Praia, ca. km 193,5 da BR 101 Rio-Santos",NA,"37616",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"252",2019-11-21 10:12:07-03,IBt,SP,"245595",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Aguiar, OT","1990","11","09","Rossi, L; Barros, F; Sugiyama, M","697","1990","09","12",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Arvoreta 4m alt., folhas discolores, verde-escuros na face adaxial, verde-claro na abaxial, frutos pêndulos, imaturos verdes, transição restinga-mata de encosta",NA,NA,NA,NA,NA,"Ilha do Cardoso, Base do Morro do Cardoso",NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"253",2019-11-21 10:12:07-03,IBt,SP,"378255",S,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D.Legrand) Sobral,"Mamede, MCH","2010","10",NA,"Castro, R","89","2002","01","19",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Ilha do Cardoso",NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
