X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,year,month,day,locality,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,typeStatus,eventTime,fieldNumber,individualCount,relatedCatalogItem,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5553,-23.0264,"345",2019-01-25 15:33:46-02,IAC,IAC,"2313",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. ex Zucc.,L. Capellari Jr.,A.P. Viégas & A.S. Costa (1),s/nº,NA,Brasil,São Paulo,Taubaté,-45.5553,-23.0264,NA,"Nome popular: cipo paratudo;Coifa do diabo;Jarrinha;Jarro do diabo; Melombe; Milhomens;Papo de galo; papo de peru;Angelico;",NA,NA,"1938","09","25",Arredores de Taubaté,NA,NA,"-45.5553","-23.0264","1996","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8839,-23.3967,"346",2019-01-25 15:33:45-02,IAC,IAC,"30064",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. ex Zucc.,L. Capellari Jr.,A. Luís,"2",NA,Brasil,São Paulo,Santa Branca,-45.8839,-23.3967,NA,NA,NA,NA,"1994","11","14",Fazenda Barra Bonita,NA,NA,"-45.8839","-23.3967","1996","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.731481,-23.565731,"351",2020-09-22 13:48:28-03,USP,SPFW,"3033",PreservedSpecimen,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,"Mart.;Zucc.",F. Barros,"Figueiredo, C.F.","111",NA,Brasil,São Paulo,São Paulo,-46.731481,-23.565731,NA,NA,NA,NA,"2010","09","19",Universidade de São Paulo - USP,"766","766","46°43'53,33''W","23°33'56,63''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.730972,-23.565611,"352",2020-09-22 13:48:28-03,USP,SPFW,"3032",PreservedSpecimen,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,"Mart.;Zucc.",F. Barros,"Figueiredo, C.F.","110",NA,Brasil,São Paulo,São Paulo,-46.730972,-23.565611,NA,NA,NA,NA,"2010","09","19",Universidade de São Paulo - USP,"780","780","46°43'51,50''W","23°33'56,20''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.731481,-23.565731,"353",2020-09-22 13:48:28-03,USP,SPFW,"3033",PreservedSpecimen,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,"Mart.;Zucc.",F. Barros,"Figueiredo, C.F.","111",NA,Brasil,São Paulo,São Paulo,-46.731481,-23.565731,NA,NA,NA,NA,"2010","09","19",Universidade de São Paulo - USP,"766","766","46°43'53,33''W","23°33'56,63''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.730972,-23.565611,"354",2020-09-22 13:48:28-03,USP,SPFW,"3032",PreservedSpecimen,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,"Mart.;Zucc.",F. Barros,"Figueiredo, C.F.","110",NA,Brasil,São Paulo,São Paulo,-46.730972,-23.565611,NA,NA,NA,NA,"2010","09","19",Universidade de São Paulo - USP,"780","780","46°43'51,50''W","23°33'56,20''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.465833,-23.400833,"375",2021-03-04 15:42:23-03,IF,SPSF,"53160",PreservedSpecimen,Plantae,Magnoliophyta,Aristolochiales,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,R.J.Almeida-Scabbia,C.Kameyama & M.Pastore & E.P.Fortes,"291",América do Sul,Brasil,SP,Guarulhos,-46.465833,-23.400833,NA,"COLETA: Trepadeira. Frutos maduros beges e amarronzados externamente.; GEOGRAFIA: Campo antropizado com espécies típicas do Cerrado e gramíneas invasoras, usadas como pasto.;",NA,NA,"2013","06","18",NA,"694","694",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.532778,-23.412778,"376",2021-03-04 15:42:23-03,IF,SPSF,"53161",PreservedSpecimen,Plantae,Magnoliophyta,Aristolochiales,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,R.J.Almeida-Scabbia,R.T.Shirasuna,"3093",América do Sul,Brasil,SP,Guarulhos,-46.532778,-23.412778,NA,"COLETA: Trepadeira. Flores na cor castanho-escuro a vináceo.; GEOGRAFIA: Em campo aberto. Trecho norte do Rodoanel. OAE 501, lote 5.;",NA,NA,"2013","10","21",Rodoanel Mário Covas,"811","811",NA,NA,"2013","12","16",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.465833,-23.400833,"377",2021-03-04 15:42:23-03,IF,SPSF,"53160",PreservedSpecimen,Plantae,Magnoliophyta,Aristolochiales,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,R.J.Almeida-Scabbia,C.Kameyama & M.Pastore & E.P.Fortes,"291",América do Sul,Brasil,SP,Guarulhos,-46.465833,-23.400833,NA,"COLETA: Trepadeira. Frutos maduros beges e amarronzados externamente.; GEOGRAFIA: Campo antropizado com espécies típicas do Cerrado e gramíneas invasoras, usadas como pasto.;",NA,NA,"2013","06","18",NA,"694","694",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.532778,-23.412778,"378",2021-03-04 15:42:23-03,IF,SPSF,"53161",PreservedSpecimen,Plantae,Magnoliophyta,Aristolochiales,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,R.J.Almeida-Scabbia,R.T.Shirasuna,"3093",América do Sul,Brasil,SP,Guarulhos,-46.532778,-23.412778,NA,"COLETA: Trepadeira. Flores na cor castanho-escuro a vináceo.; GEOGRAFIA: Em campo aberto. Trecho norte do Rodoanel. OAE 501, lote 5.;",NA,NA,"2013","10","21",Rodoanel Mário Covas,"811","811",NA,NA,"2013","12","16",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.623889,-23.659444,"426",2019-11-21 09:59:35-03,IBt,SP,"425881",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Araújo, AAM","Shirasuna, RT","2890",NA,Brasil,São Paulo,São Paulo,-46.623889,-23.659444,NA,NA,NA,NA,"2010","09","23","Parque Estadual das Fontes do Ipiranga, CienTec","846","846","-46.623889","-23.659444","2012","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.465833,-23.400833,"429",2019-11-21 09:59:35-03,IBt,SP,"487420",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Almeida Scabbia, RJ","Kameyama, C; Pastore, M; Fortes, EP","291",NA,Brasil,São Paulo,Guarulhos,-46.465833,-23.400833,NA,NA,NA,NA,"2013","06","18","Entrada do Tanque Grande, p#?#rxiomo ao Parque Municipal Sitio da Candinha.","694","694","-46.465833","-23.400833","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"443",2019-11-21 09:59:35-03,IBt,SP,"119690",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Bartolomeu, JG","5832",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"1957","01","05",Horto Faculdade Farmácia,NA,NA,NA,NA,"2002",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.310001373291,-23.5400009155273,"444",2019-11-21 09:59:35-03,IBt,SP,"40089",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Kuhlmann, M; Gehrt, A",s.n.,NA,Brasil,São Paulo,Suzano,-46.310001373291,-23.5400009155273,NA,NA,SP011494,SP011494,"1939","03","18",NA,NA,NA,NA,NA,"1992","10","04","22625",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5499992370605,-23.0200004577637,"445",2019-11-21 09:59:35-03,IBt,SP,"40145",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Viégas, AP; Costa, AS",s.n.,NA,Brasil,São Paulo,Taubaté,-45.5499992370605,-23.0200004577637,NA,NA,NA,NA,"1938","09","25",Arredores de Taubaté,NA,NA,NA,NA,"1992","10","04","25704",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.623889,-23.659444,"450",2019-11-21 09:59:35-03,IBt,SP,"425881",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Araújo, AAM","Shirasuna, RT","2890",NA,Brasil,São Paulo,São Paulo,-46.623889,-23.659444,NA,NA,NA,NA,"2010","09","23","Parque Estadual das Fontes do Ipiranga, CienTec","846","846","-46.623889","-23.659444","2012","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.465833,-23.400833,"453",2019-11-21 09:59:35-03,IBt,SP,"487420",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Almeida Scabbia, RJ","Kameyama, C; Pastore, M; Fortes, EP","291",NA,Brasil,São Paulo,Guarulhos,-46.465833,-23.400833,NA,NA,NA,NA,"2013","06","18","Entrada do Tanque Grande, p#?#rxiomo ao Parque Municipal Sitio da Candinha.","694","694","-46.465833","-23.400833","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"467",2019-11-21 09:59:35-03,IBt,SP,"119690",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Bartolomeu, JG","5832",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"1957","01","05",Horto Faculdade Farmácia,NA,NA,NA,NA,"2002",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.310001373291,-23.5400009155273,"468",2019-11-21 09:59:35-03,IBt,SP,"40089",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Kuhlmann, M; Gehrt, A",s.n.,NA,Brasil,São Paulo,Suzano,-46.310001373291,-23.5400009155273,NA,NA,SP011494,SP011494,"1939","03","18",NA,NA,NA,NA,NA,"1992","10","04","22625",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5499992370605,-23.0200004577637,"469",2019-11-21 09:59:35-03,IBt,SP,"40145",S,Plantae,NA,NA,Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,Mart. & Zucc.,"Capellari Jr, L","Viégas, AP; Costa, AS",s.n.,NA,Brasil,São Paulo,Taubaté,-45.5499992370605,-23.0200004577637,NA,NA,NA,NA,"1938","09","25",Arredores de Taubaté,NA,NA,NA,NA,"1992","10","04","25704",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
