X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,phylum,order,infraspecificEpithet,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.8400001525879,-23.5300006866455,"1521",2019-11-21 10:11:05-03,IBt,SP,"406677",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Nicolau, SA","Costa, RA","16","2007","07","07",Brasil,São Paulo,Salesópolis,"Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis, Trilha ao longo da Cachoeira dos Freires",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,SP006230,SP006230,"2009","12",NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"1522",2019-11-21 10:11:05-03,IBt,SP,"308846",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Kiyama, CY; et al.","76","1994","09","07",Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Margem da represa do Rio Claro",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Árvore no interior da mata, 6m alt., frutos imaturos verdes",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1523",2019-11-21 10:11:05-03,IBt,SP,"343463",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Hoehne, W","1011","1942","01","29",Brasil,São Paulo,São Paulo,Cidade Jardim.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore pequena da mata.,SP006226,SP006226,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1524",2019-11-21 10:11:05-03,IBt,SP,"308843",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Garcia, RJF; et al.","740","1996","01","17",Brasil,São Paulo,São Paulo,Distrito de Marsilac. Camping Ana Paula,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1525",2019-11-21 10:11:05-03,IBt,SP,"29843",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Handro, O",s.n.,"1934","01","30",Brasil,São Paulo,São Paulo,"Jardim Botânico, Nativa no Jardim",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP006232,SP006232,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1526",2019-11-21 10:11:05-03,IBt,SP,"46031",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Handro, O",s.n.,"1934","10",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore grande da mata, frutos maduros vermelhos.",SP006228,SP006228,"1990","10","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1527",2019-11-21 10:11:05-03,IBt,SP,"80098",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Kuhlmann, M","2824","1945","10","19",Brasil,São Paulo,São Paulo,Nativa no Jardim Botãnico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"1990","08","28",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1528",2019-11-21 10:11:05-03,IBt,SP,"490457",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aragaki, S; Petri, L","Mourad, BM; Petri, L","105","2015","10","14",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2016","12","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1529",2019-11-21 10:11:05-03,IBt,SP,"161389",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Melo, MMRF; Corrêa, SA; Maluf, A; Mantovani, W","119","1979","01","31",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP006231,SP006231,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1530",2019-11-21 10:11:05-03,IBt,SP,"339641",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Hashimoto, G","17216","1987","12","12",Brasil,São Paulo,São Paulo,Parque Guarapiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1531",2019-11-21 10:11:05-03,IBt,SP,"339000",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Hashimoto, G","17012","1987","07","25",Brasil,São Paulo,São Paulo,Parque Siqueira Campos.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore da mata do Parque, 4-5m alt.",SP006227,SP006227,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1532",2019-11-21 10:11:05-03,IBt,SP,"305388",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Ribeiro, W",s.n.,"1997","01",NA,Brasil,São Paulo,São Paulo,"Próximo ao Parque Burle Marx, subosque de Eucaliptus",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta, flores brancas",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1533",2019-11-21 10:11:05-03,IBt,SP,"158031",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Custodio Filho, A","2","1979","02","01",Brasil,São Paulo,São Paulo,"Reserva Biológica das Fontes do Ipiranga, Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto, fruto abrindo-se em caliptra.",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1534",2019-11-21 10:11:05-03,IBt,SP,"160081",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Custodio Filho, A; Wanderley, MGL","23","1979","07","02",Brasil,São Paulo,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore ca. 2m alt., com fruto.",NA,NA,"1990","10","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1535",2019-11-21 10:11:05-03,IBt,SP,"151333",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Jung, SL; et al.","217","1978","01","09",Brasil,São Paulo,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Ca. 2,1m alt., pétalas já haviam caido quando da coleta. Mata.",NA,NA,"1990","10","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1536",2019-11-21 10:11:05-03,IBt,SP,"151332",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Melo, MMRF; et al.","71","1978","03","20",Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Ca. 2m alt., frutos comápice avermelhado.",NA,NA,"1990","10","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1537",2019-11-21 10:11:05-03,IBt,SP,"180485",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Aguiar, OT","Chiea, SAC; Silva, J","32","1980","02","08",Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto 2m alt., flores de corola branca, fim de floração.",NA,NA,"1990","10","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1538",2019-11-21 10:11:05-03,IBt,SP,"336983",S,Plantae,Myrtaceae,Calyptranthes,grandifolia,Calyptranthes grandifolia,O.Berg,"Kawasaki, ML","Cordeiro, I","1390","1994","04","30",Brasil,São Paulo,São Paulo,"SESC Interlagos, trilha da Mata Atlântica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
