X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,fieldNumber,individualCount,sex,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.866667,-23.633333,"462",2019-11-21 10:10:53-03,IBt,SP,"192271",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Cerati, TM; Custodio Filho, A","48","1983","07","07",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",SP048236,SP048236,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"463",2019-11-21 10:10:53-03,IBt,SP,"193301",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Custodio Filho, A","1549","1983","09","22",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"464",2019-11-21 10:10:53-03,IBt,SP,"193350",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Custodio Filho, A","1514","1983","09","16",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560833,-20.029611,"465",2019-11-21 10:10:53-03,IBt,SP,"298972",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Gorenstein, MR; et al.","34","1994","09","09",Brasil,São Paulo,Tapiraí,12 km de Tapiraí em direção a Juquiá. Cachoeira do Chá.,-47.560833,-20.029611,"-47.560833","-20.029611",NA,NA,SP048242,SP048242,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"466",2019-11-21 10:10:53-03,IBt,SP,"298985",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Ávila, NS; Bellenzani, MLR; Garcia, RJF","335","1994","09","12",Brasil,São Paulo,São Paulo,"Camping Ana Paula - área aberta, próxima aos quiosques - região sul do município.",-46.774444,-23.9,"-46.774444","-23.9",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7,-23.583333,"467",2019-11-21 10:10:53-03,IBt,SP,"346508",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Aragaki, S","425","1994","09","22",Brasil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.7,-23.583333,"-46.7","-23.583333",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7,-23.583333,"468",2019-11-21 10:10:53-03,IBt,SP,"346510",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Aragaki, S","374",NA,NA,NA,Brasil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.7,-23.583333,"-46.7","-23.583333",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.465739,-23.760325,"469",2019-11-21 10:10:53-03,IBt,SP,"426671",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Dias, R","5030","2007","10","17",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque andreense, Uniflor",-46.465739,-23.760325,"-46.465739","-23.760325",NA,NA,NA,NA,"2008","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.472247,-23.771644,"470",2019-11-21 10:10:53-03,IBt,SP,"426672",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Silva, C; Santos, MA","5081","2007","10","30",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, rua Jaraguá do Sul",-46.472247,-23.771644,"-46.472247","-23.771644",NA,NA,NA,NA,"2008","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.615503,-23.642625,"471",2019-11-21 10:10:53-03,IBt,SP,"454674",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Kondrat, H","Kondrat, H","229","2013","10","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime próximo ao nº 449.",-46.615503,-23.642625,"-46.615503","-23.642625","824","824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.407361,-23.388472,"473",2019-11-21 10:10:53-03,IBt,SP,"487818",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Shirasuna, RT","773","2012","10","26",Brasil,São Paulo,Guarulhos,Área próxima à empresa Cumulus.,-46.407361,-23.388472,"-46.407361","-23.388472","813","813",NA,NA,"2012","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.283889,-23.77,"475",2019-11-28 09:18:17-03,IBt,SP,"514915",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Cordeiro, I","Lima, MEL; et al.","1645","2007","01","31",Brasil,São Paulo,Santo André,Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade,-46.283889,-23.77,"-46.283889","-23.77","964","964",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"480",2019-11-21 10:10:53-03,IBt,SP,"198580",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Forero, E; Lopes, EA; Jung, SL; Melo, MMRF; Barros, F","8574","1980","10","07",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Restinga",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,SP048233,SP048233,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"481",2019-11-21 10:10:53-03,IBt,SP,"102128",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Mattos, J","13919","1966","10","18",Brasil,São Paulo,Capão Bonito,"7 km ao sul de Capão Bonito, na Estação Experimental.",-48.3400001525879,-24,NA,NA,NA,NA,SP048235,SP048235,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"39505",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"482",2019-11-21 10:10:53-03,IBt,SP,"102598",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Mattos, J","13929","1966","10","18",Brasil,São Paulo,Capão Bonito,Estação Experimental. 7 km ao sul de Capão Bonito.,-48.3400001525879,-24,NA,NA,NA,NA,SP048244,SP048244,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"39505",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"483",2019-11-21 10:10:53-03,IBt,SP,"350642",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Cordeiro, I","Rossi, L; Kawasaki, ML; Bopp, L","2150","2000","09","19",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha dos Tropeiros.",-45.4099998474121,-23.6200008392334,NA,NA,"60","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"484",2020-10-08 08:53:12-03,IBt,SP,"337977",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Mariano Neto, E","117","1996","11","01",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"485",2020-10-08 08:53:12-03,IBt,SP,"337392",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Simão Bianchini, R","789","1995","09","26",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4599990844727,-23.6599998474121,"486",2019-11-21 10:10:53-03,IBt,SP,"430360",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Capistrano, TR","Shirasuna, RT","1571","2008","07","22",Brasil,São Paulo,Mauá,"Lote 1 Rodoanel Mário Covas, Trecho Sul",-46.4599990844727,-23.6599998474121,NA,NA,NA,NA,NA,NA,"2009","01","19",NA,NA,NA,NA,NA,NA,"8925",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"487",2019-11-21 10:10:53-03,IBt,SP,"347415",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Tomasulo, PLB","273","1992","10","22",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"488",2019-11-21 10:10:53-03,IBt,SP,"347418",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Tomasulo, PLB","314",NA,NA,NA,Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,SP048243,SP048243,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"489",2019-11-21 10:10:53-03,IBt,SP,"340669",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Nicolau, SA","Nicolau, SA; et al.","2172","1992","10","08",Brasil,São Paulo,Pindamonhangaba,"Fazenda São Sebastião do Ribeirão Grande, face norte do talhão 12, trilha da Crista",-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,SP048231,SP048231,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"490",2019-11-21 10:10:53-03,IBt,SP,"115751",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Mattos, JR",s.n.,"1965","10","28",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"1989","07",NA,"Na mata virgem, planta arbustiva",NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"491",2019-11-21 10:10:53-03,IBt,SP,"298974",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Catharino, ELM; Rossi, L","1960","1994","07","18",Brasil,São Paulo,São José do Barreiro,Parque Nacional da Bocaina,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"492",2019-11-21 10:10:53-03,IBt,SP,"339037",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Hashimoto, G","17003","1985","04","06",Brasil,São Paulo,São Luís do Paraitinga,Rio Ipiranga.,-45.310001373291,-23.2199993133545,NA,NA,NA,NA,SP048238,SP048238,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"27362",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"493",2019-11-21 10:10:53-03,IBt,SP,"79503",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Toledo, JF","Pickel, B",s.n.,"1947","11","11",Brasil,São Paulo,São Paulo,Horto Florestal. No arboreto da Vila Amália.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048245,SP048245,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"494",2019-11-21 10:10:53-03,IBt,SP,"58013",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Gomes, JC","Handro, O",s.n.,"1937","10","20",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048239,SP048239,"1964",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"495",2019-11-21 10:10:53-03,IBt,SP,"328653",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","107","1979","11","01",Brasil,São Paulo,São Paulo,Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 1.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048240,SP048240,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"496",2019-11-21 10:10:53-03,IBt,SP,"328652",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","111","1979","11","08",Brasil,São Paulo,São Paulo,Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 3.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"497",2019-11-21 10:10:53-03,IBt,SP,"328651",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","32","1979","08","23",Brasil,São Paulo,São Paulo,Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 4.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"498",2019-11-21 10:10:53-03,IBt,SP,"328654",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","141","1979","12","13",Brasil,São Paulo,São Paulo,Mata da Reserva da Cidade Universitária Armando Salles de Oliveira. Área 4.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"499",2019-11-21 10:10:53-03,IBt,SP,"28441",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Hoehne, FC","Hoehne, FC",s.n.,"1931","11","11",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa. Planta viva nº 136.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048241,SP048241,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"500",2019-11-21 10:10:53-03,IBt,SP,"247068",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Cruz, AMR; Câmara, MC",s.n.,"1976","08","31",Brasil,São Paulo,São Paulo,Parque do Morumbi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048232,SP048232,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"501",2019-11-21 10:10:53-03,IBt,SP,"490531",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Aragaki, S; Petri, L","Petri, L; Pou, HV","331","2016","05","27",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2016","12","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"502",2019-11-21 10:10:53-03,IBt,SP,"30884",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Koscinsky, M","129","1935","07",NA,Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048237,SP048237,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
