X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,typeStatus,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"863",2021-03-04 15:46:25-03,IF,SPSF,"13865",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,M.R.F.Melo & J.A.Correa,"1989","09","22",Brasil,SP,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"738",NA,NA,"37574",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"864",2021-03-04 15:46:27-03,IF,SPSF,"34401",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza,"2005","02","19",Brasil,SP,Caraguatatuba,Parque Estadual da Serra do Mar - Núcleo Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: UTM: X=469049 Y=7394273 ZONA=23;",NA,NA,"6037",NA,NA,"30093",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"865",2021-03-04 15:46:27-03,IF,SPSF,"34396",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza,"2005","02","19",Brasil,SP,Caraguatatuba,Parque Estadual da Serra do Mar - Núcleo Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: UTM: X=7394273 Y=469049 ZONA=23;",NA,NA,"6029",NA,NA,"30093",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"866",2021-03-04 15:46:27-03,IF,SPSF,"28625",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,L.Rossi,"2000","09","21",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,"2195",NA,NA,"30093",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"867",2021-03-04 15:46:27-03,IF,SPSF,"28561",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,F.O. Souza,"2000","07","20",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,"97",NA,NA,"30093",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"868",2021-03-04 15:46:26-03,IF,SPSF,"20630",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C.Souza,"1995","09","04",Brasil,SP,Eldorado,beira de mata atlantica,-48.0999984741211,-24.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"9141",NA,NA,"38804",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"869",2021-03-04 15:46:26-03,IF,SPSF,"20633",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C.Souza,"1995","09","04",Brasil,SP,Eldorado,beira de mata atlantica,-48.0999984741211,-24.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"9140",NA,NA,"38804",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"870",2021-03-04 15:46:26-03,IF,SPSF,"20631",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,I.Cordeiro & M.A.B.Barros,"1994","05","18",Brasil,SP,Eldorado,mata pluvial montana,-48.0999984741211,-24.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1417",NA,NA,"38804",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"871",2021-03-04 15:46:27-03,IF,SPSF,"24344",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.A.Anunciaçao & M.Z.Gomes,"1993","06","29",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"294",NA,NA,"55628",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"872",2021-03-04 15:46:27-03,IF,SPSF,"24335",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.A.Nicolau,"1993","07","21",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"611",NA,NA,"55628",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"873",2021-03-04 15:46:27-03,IF,SPSF,"24334",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.J.Gomes da Silva,"1990","12","16",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"184",NA,NA,"55628",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"874",2021-03-04 15:46:27-03,IF,SPSF,"24279",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.L.M.Catharino,"1990","04","25",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1355",NA,NA,"55628",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"875",2021-03-04 15:46:26-03,IF,SPSF,"16821",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,M. Kirizawa,"1992","08","27",Brasil,SP,Iporanga,Fazenda Intervales,-48.5900001525879,-24.5799999237061,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2674",NA,NA,"38740",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"876",2021-03-04 15:46:26-03,IF,SPSF,"19747",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C Souza,NA,NA,NA,Brasil,SP,Itararé,mata higrofila de encosta,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"4196",NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"877",2021-03-04 15:46:27-03,IF,SPSF,"32157",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,F.Barros,"1996","02","15",Brasil,SP,Itirapina,salto do Itaqueri,-47.8199996948242,-22.25,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2741",NA,NA,"22843",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"878",2021-03-04 15:46:27-03,IF,SPSF,"23739",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,M.Sztutman,"1999","01","07",Brasil,SP,Pariquera-Açú,P.E.Pariquera-Abaixo,-47.8800010681152,-24.7099990844727,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrófila densa&nf;;",NA,NA,"132",NA,NA,"17990",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1699981689453,-22.6100006103516,"879",2021-03-04 15:46:27-03,IF,SPSF,"34074",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,F.A.R.D.P.Arzolla & A.L.A.Sene,"2005","03","03",Brasil,SP,Piquete,fabrica Presidente Vargas,-45.1699981689453,-22.6100006103516,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"687",NA,NA,"13434",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"880",2021-03-04 15:46:27-03,IF,SPSF,"31838",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.M.Gomes,"2002","04","21",Brasil,SP,São Paulo,P.E.Carlos Botelho - Núcleo Sete Barras,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"398",NA,NA,"53584",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"881",2021-03-04 15:46:26-03,IF,SPSF,"20801",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.Cardoso-Leite & A.Oliveira,"1993","07","21",Brasil,SP,Sao Roque,mata da camara,-47.1300010681152,-23.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila semidecidua&nf;;",NA,NA,"29",NA,NA,"15567",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"882",2021-03-04 15:46:27-03,IF,SPSF,"21233",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,A.Martini,"1993","11","16",Brasil,SP,Ubatuba,praia da Lagoinha,-45.0699996948242,-23.4300003051758,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"29264",NA,NA,"34265",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"889",2021-03-04 15:46:26-03,IF,SPSF,"14667",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,D.V.Toledo Filho,"1990","11","12",Brasil,SP,Águas da Prata,NA,-46.7099990844727,-21.9300003051758,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"13435",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"890",2021-03-04 15:46:26-03,IF,SPSF,"19095",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,G.F.Arbocz,"1995","06","17",Brasil,SP,Águas da Prata,fonte Platina,-46.7099990844727,-21.9300003051758,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: subbosque&nf;;",NA,NA,"1543",NA,NA,"13435",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"891",2021-03-04 15:46:26-03,IF,SPSF,"20502",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,G.Durigan,"1992","08","14",Brasil,SP,Assis,mata ciliar,-50.4099998474121,-22.6599998474121,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"23972",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.2999992370605,"892",2021-03-04 15:46:26-03,IF,SPSF,"19749",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,K.D.Barreto,"1994","03","16",Brasil,SP,Cabreuva,mata mesofila,-47.1300010681152,-23.2999992370605,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2170",NA,NA,"16877",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"893",2021-03-04 15:46:26-03,IF,SPSF,"15740",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,J.A.Pastore,"1993","07","19",J.B.Baitello & S.M.Borges,"1981","11","11",Brasil,SP,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m altura; flores brancas.; GEOGRAFIA: Próximo da represa;",NA,NA,"74",NA,NA,"37574",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"894",2021-03-04 15:46:27-03,IF,SPSF,"35961",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,A.C.C.Destefani,"2005","03","22",Brasil,SP,Eldorado,"Parque Estadual Jacupiranga, trilha do mirante do angico",-48.0999984741211,-24.5200004577637,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"45",NA,NA,"38804",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5299987792969,-24.1800003051758,"895",2021-03-04 15:46:26-03,IF,SPSF,"20629",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,M.L.Kawasaki,"1995","04","26",Brasil,SP,Guapiara,subosque fechado,-48.5299987792969,-24.1800003051758,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"678",NA,NA,"20045",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"896",2021-03-04 15:46:27-03,IF,SPSF,"24343",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,M.C.H.Mamede,"1990","04","25",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"249",NA,NA,"55628",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"897",2021-03-04 15:46:27-03,IF,SPSF,"32541",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,F.T.Rocha,"1999","03","31",Brasil,SP,Ilhabela,P.E.Serra do Mar,-45.3499984741211,-23.7700004577637,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"117",NA,NA,"23719",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"898",2021-03-04 15:46:26-03,IF,SPSF,"19748",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C.Souza,"1993","04","21",Brasil,SP,Itararé,beira de mata,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"4000",NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"899",2021-03-04 15:46:27-03,IF,SPSF,"22483",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.I.Elias,"1997","12","11",Brasil,SP,Itararé,Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"44",NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"900",2021-03-04 15:46:27-03,IF,SPSF,"22485",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.I.Elias,"1997","12","11",Brasil,SP,Itararé,Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"52",NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"901",2021-03-04 15:46:26-03,IF,SPSF,"19745",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C.Souza,"1993","11","27",Brasil,SP,Itararé,mata de encosta,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"4796",NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"902",2021-03-04 15:46:26-03,IF,SPSF,"19744",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,V.C.Souza,"1993","11","27",Brasil,SP,Itararé,mata de encosta,-49.3400001525879,-24.1100006103516,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,4797B,NA,NA,"27729",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"903",2021-03-04 15:46:26-03,IF,SPSF,"18743",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,G.F.Arbocz,"1994","08","04",Brasil,SP,Ribeirão Grande,fazenda Intervales,-48.3600006103516,-24.0900001525879,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica&nf;;",NA,NA,"578",NA,NA,"25028",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"904",2021-03-04 15:46:27-03,IF,SPSF,"34329",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,J.A.Pastore,"2012","04","02",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"2004","01","24",Brasil,SP,São Luís do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",-45.310001373291,-23.2199993133545,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 12m de altura e 103,5cm de perímetro à altura do peito. Matriz 2417;",NA,NA,"5059",NA,NA,"27362",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"905",2021-03-04 15:46:27-03,IF,SPSF,"20810",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.Cardoso-Leite & A.Oliveira,"1993","07","21",Brasil,SP,Sao Roque,mata da camara,-47.1300010681152,-23.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila semidecidua&nf;;",NA,NA,"292",NA,NA,"15567",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"906",2021-03-04 15:46:27-03,IF,SPSF,"47076",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,NA,NA,NA,Brasil,SP,Sete Barras,Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: Parcela PECB.;",NA,NA,"29374",NA,NA,"34059",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742222,-24.815,"945",2020-08-13 18:02:23-03,IBt,SP,"292139",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Sanches, CD","1994","09","07",Brasil,São Paulo,Subaúma,NA,-47.742222,-24.815,"-47.742222","-24.815",NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.333333,-21.866667,"946",2020-08-13 18:02:23-03,IBt,SP,"292111",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Martins, AB","1994","03","21",Brasil,São Paulo,Águas da Prata,NA,-47.333333,-21.866667,"-47.333333","-21.866667",NA,NA,NA,"31402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"947",2019-11-21 10:10:49-03,IBt,SP,"262421",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Anunciação, EA; Gomes, MZ","1993","06","29",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Caminho do Imperador em direção à praia da Juréia",-47.25,-24.55,"-47.25","-24.55","Arvoreta ca. 1,5m alt., ramos pendentes, frutos imaturos verdes",NA,NA,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"948",2019-11-21 10:10:49-03,IBt,SP,"262431",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Anunciação, EA; Gomes, MZ","1993","06","29",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Caminho do Imperador em direção à praia da Juréia",-47.25,-24.55,"-47.25","-24.55","Árvore ca. 5m alt., frutos imaturos amarelo-esverdeados",NA,NA,"294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"955",2019-11-21 10:10:49-03,IBt,SP,"244468",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Pastore, JA","1994","08","29","Melo, MMRF; Corrêa, JA","1989","09","22",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,"738",NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"956",2020-10-22 10:13:27-03,IBt,SP,"350611",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Souza, FO","2000","07","20",Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,"97",NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"957",2020-10-22 10:13:27-03,IBt,SP,"350610",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Cordeiro, I","2000","09","28",Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,"2335",NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"958",2020-10-22 10:13:27-03,IBt,SP,"350609",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Rossi, L","2000","09","21",Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,"2195",NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"959",2020-08-13 18:02:23-03,IBt,SP,"292115",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Souza, VC","1995","09","04",Brasil,São Paulo,Eldorado,Parque Estadual de Jacupiranga,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,"9140",NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
