X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.927222,-24.023333,"249",2020-11-12 16:59:43-03,UEL,FUEL,"40563",PreservedSpecimen,Plantae,Tracheophyta,Fabales,Leguminosae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Silva, CO da; Fogaça, PD","6162","2006","08","29",NA,Brasil,São Paulo,"PECB, Trilha do Turvinho 8",-47.927222,-24.023333,NA,"UTM 23J SAD69 202277S, 73401131W.",FUEL013489,NA,São Miguel Arcanjo,"755","755","2014","09","24","-47.927222","-24.023333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"254",2020-11-12 16:59:43-03,UEL,FUEL,"40002",PreservedSpecimen,Plantae,Tracheophyta,Fabales,Leguminosae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,"Melo, MRF","595","1987","12","06",NA,Brasil,São Paulo,"Ilha do Cardoso, Ipanema, Morro das Pedras",-47.9199981689453,-25.0100002288818,NA,NA,FUEL013488,NA,Cananéia,NA,NA,"2014","09","24",NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"255",2020-11-12 16:59:43-03,UEL,FUEL,"37482",PreservedSpecimen,Plantae,Tracheophyta,Fabales,Leguminosae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,"Furlan, A; et al.",s.n.,"1998","10","20",NA,Brasil,São Paulo,"Clube SESC-Interlagos, Interlagos",-46.6300010681152,-23.5400009155273,NA,NA,FUEL013485,NA,São Paulo,NA,NA,"2014","09","24",NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"259",2019-11-01 15:01:10-03,UnB,UB,"128054",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Furlan, A","Furlan, A",s.n.,"1998","10","20",Southern America,Brasil,São Paulo,Clube SESC-Interlagos,-46.6300010681152,-23.5400009155273,NA,Fragmento de mata atlântica,NA,NA,São Paulo,NA,NA,"1998",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"260",2019-10-03 10:03:47-03,UFSCar,SORO,"7142",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,NA,"29","2014","02","20",NA,Brasil,São Paulo,Parque do Zizo.,-47.9900016784668,-23.8700008392334,NA,"Árvore, 24m de altura, 79 cm de diâmetro.",NA,NA,São Miguel Arcanjo,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"261",2019-05-06 11:57:57-03,UFU,HUFU,"3817",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Baitello, J.B.","Baitello, J.B.; Aguiar, O.T.","1983","1977","09","15",NA,Brasil,São Paulo,"Serra da Cantareira, Pinheirinho.",-46.6300010681152,-23.5400009155273,NA,Árvore.,HUFU00010099,HUFU00010099,São Paulo,NA,NA,"1993",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-23.966667,"267",2021-03-04 15:43:01-03,IF,SPSF,"39044",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,G.A.D.C. Franco,R.T. Polisel,"363","2006","07","09",América do Sul,Brasil,SP,Recanto Maria Teresa,-47.1,-23.966667,NA,"COLETA: Árvore de 18 m. Botões florais brancos; GEOGRAFIA: Estrada da Palestina - Km. 4&nf;Rodovia BR 116 - Km. 330&nf;Próximo do lago;",NA,NA,Juquitiba,NA,NA,"2007","01","03",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"268",2021-03-04 15:43:01-03,IF,SPSF,"37222",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Caesalpinaceae,Sclerolobium,denudatum,Sclerolobium denudatum,NA,G.A.D.C. Franco,NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça,"6162","2006","08","29",América do Sul,Brasil,SP,PECB,-47.9900016784668,-23.8700008392334,NA,"COLETA: XLS: SPSFNovo; árvore, 18m alt., botões florais verdes; GEOGRAFIA: Trilha do Turvinho 8&nf;UTM: X=202277 Y=7340131 ZONA=23J;",NA,NA,São Miguel Arcanjo,"755","755","2006","10","31",NA,NA,"27904",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068056,-24.080833,"269",2021-03-04 15:43:27-03,IF,SPSF,"40177",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira Filho,J.A.Pastore,R.Cielo-Filho & C.R.Lima & J.B.Baitello,"742","2008","05","29",América do Sul,Brasil,SP,Estação Ecológica,-49.068056,-24.080833,NA,"COLETA: Árvore 15 m, fruto antigo, casca levemente fissurada.;",NA,NA,Itapeva,NA,NA,"2010","01","26",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.454167,-23.394722,"270",2021-03-04 15:43:27-03,IF,SPSF,"52755",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) (Oliveira-Filho),L.Rossi,R.J.Almeida-Scabbia & C.Kameyama,"1053","2013","12","19",América do Sul,Brasil,SP,NA,-46.454167,-23.394722,NA,"COLETA: Árvore caída de aprox 20m de altura. Frutos verdes.; GEOGRAFIA: Área de floresta em processo de supressão. Alça de acesso ao Aeroporto de Guarulhos.;",NA,NA,Guarulhos,"745","745","2015","01","20",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"271",2021-03-04 15:43:27-03,IF,SPSF,"42806",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira Filho,S.Honda,S.Honda & R.J.F. Garcia & R.Costa & F.S.Siqueira,"588","2008","04","25",América do Sul,Brasil,SP,Parque Tizo,-46.6300010681152,-23.5400009155273,NA,"COLETA: Árvore 12m; frutos pardos, passados.; GEOGRAFIA: Mata atrás da guarita, margeando um brejo no Fragmento 1;",NA,NA,São Paulo,NA,NA,"2008","08","19",NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.286389,-23.769444,"275",2019-11-21 10:06:28-03,IBt,SP,"514870",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Lima, MEL","Lima, MEL; et al.","1511","2006","12","11",NA,Brasil,São Paulo,Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade,-46.286389,-23.769444,NA,NA,NA,NA,Santo André,"927","927","2007","06",NA,"-46.286389","-23.769444",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.2999992370605,"276",2021-02-12 15:38:53-03,IBt,SP,3100B,S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Hoehne, FC","Hoehne, FC",s.n.,"1933","10","04",NA,Brasil,São Paulo,NA,-47.1300010681152,-23.2999992370605,NA,NA,NA,NA,Cabreúva,NA,NA,NA,NA,NA,NA,NA,"16877",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"277",2021-03-03 13:40:38-03,IBt,SP,"337109",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,"Rossi, L","1706","1999","06","30",NA,Brasil,São Paulo,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,Embu-Guaçu,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"278",2019-11-28 09:18:17-03,IBt,SP,"309901",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Rossi, L","Melo, MMRF; Oliveira, RJ","1236","1993","06","29",NA,Brasil,São Paulo,"Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,Iguape,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"279",2019-11-21 10:06:28-03,IBt,SP,"275142",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Cordeiro, I","Melo, MMRF; Cordeiro, I; Jardim, JG; Barros, M","1042","1994","11","21",NA,Brasil,São Paulo,"Estação Ecológica Juréia-Itatins, Mata de planície, às margens do Rio Verde, próxima ao alojamento",-47.5499992370605,-24.7000007629395,NA,"Árvore ca. 20m alt., frutos secos",SP024816,SP024816,Iguape,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"280",2019-11-21 10:06:28-03,IBt,SP,"254424",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Cordeiro, I","Rossi, L; et al.","1070","1992","07","30",NA,Brasil,São Paulo,"Estação Ecológica Juréia-Itatins, Proximidades da Cachoeira do Salto",-47.5499992370605,-24.7000007629395,NA,"Árvore, 25m alt., 50cm DAP., folhas discolores verde claras na face abaxial, frutos secos",NA,NA,Iguape,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"281",2019-11-21 10:06:28-03,IBt,SP,"352534",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,"Nicolau, SA; Braz, JD; Lopes, RA","2814","2001","02","17",NA,Brasil,São Paulo,"Bacia de acumulação do rio Paraitinga, fragmento de mata de encosta",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Salesópolis,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"282",2019-11-21 10:06:28-03,IBt,SP,"102160",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Pinto, RB","Mattos, J; Mattos, N","14249","1966","11","29",NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Perto do rio Coruja",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Salesópolis,NA,NA,"2013","11",NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"283",2019-11-21 10:06:28-03,IBt,SP,"22265",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Pinto, RB","Kuhlmann, M",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Bosque da Saúde,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2013","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"284",2019-11-21 10:06:28-03,IBt,SP,22265a,Carpo,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Pinto, RB","Kuhlmann, M",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Bosque da Saúde,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2013","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"285",2019-11-21 10:06:28-03,IBt,SP,"127368",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Pinto, RB","Kuhlmann, M","3238","1946","10","17",NA,Brasil,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2013","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"286",2021-03-03 13:40:38-03,IBt,SP,"477000",S,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,"Luchi, AE",s.n.,"1998","01","13",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.403611,-24.630833,"287",2019-11-21 10:06:49-03,IBt,SP,"309355",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Rodrigues, RR; Souza, VC; Arzolla, FARP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, F; et a","203","1995","09","04",NA,Brasil,São Paulo,"Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha para a boca da Caverna Tapagem",-48.403611,-24.630833,NA,NA,NA,NA,Eldorado,NA,NA,"2008","11",NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.727778,-23.896111,"288",2019-11-21 10:06:49-03,IBt,SP,"309357",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Godoy, SAP; Bellezzo, AS; Ferreira, GMP; Garcia, RJF","437","1995","04","18",NA,Brasil,São Paulo,"Parelheiros, sítio a esquerda na estrada Engº Marsilac, sentido Emg.º Marsilac, borda da mata, próximo a cerca",-46.727778,-23.896111,NA,NA,NA,NA,São Paulo,NA,NA,"2008","11",NA,"-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880417,-24.613889,"289",2019-11-21 10:06:49-03,IBt,SP,"309358",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Árbocz, GF; et al.","33404","1995","02","12",NA,Brasil,São Paulo,Estação Experimental do IAC. mata atlântica de planície,-47.880417,-24.613889,NA,NA,NA,NA,Pariquera-Açu,NA,NA,"2008","11",NA,"-47.880417","-24.613889",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.454278,-23.394611,"290",2019-11-21 10:06:49-03,IBt,SP,"491427",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Rossi, L","Almeida Scabbia, RJ; Kameyama, C","1053","2013","12","19",NA,Brasil,São Paulo,Alça de acesso ao Aeroporto de Guarulhos.,-46.454278,-23.394611,NA,NA,NA,NA,Guarulhos,"745","745","2015","01","20","-46.454278","-23.394611",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"293",2019-11-21 10:06:49-03,IBt,SP,"216138",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Tozzi, AMGA","Melo, MMRF","595","1985","12","06",NA,Brasil,São Paulo,"Ilha do Cardoso, Ipanema, Morro das Pedras",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Cananéia,NA,NA,"2010",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"294",2019-11-21 10:06:49-03,IBt,SP,"237295",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Barros, F",s.n.,"1988","09","06",NA,Brasil,São Paulo,"Ilha do Cardoso, Morro das Almas, material colhido do chão, proveniente de árvore alta",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Cananéia,NA,NA,"2008","11",NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"295",2019-11-21 10:06:49-03,IBt,SP,"237333",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Silva, MJ","Barros, F","1750","1989","09","27",NA,Brasil,São Paulo,"Ilha do Cardoso, Morro Três Irmãos",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Cananéia,NA,NA,"2006","12","12",NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"296",2019-11-21 10:06:49-03,IBt,SP,"235939",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Silva, MJ","Barros, F; Ninomia, RT","1698","1989","07","06",NA,Brasil,São Paulo,"Ilha do Cardoso, Morro Três Irmãos, próximo ao rio Perequê",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Cananéia,NA,NA,"2006","12","10",NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"297",2019-11-21 10:06:49-03,IBt,SP,"210039",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Tozzi, AMGA","Barros, F; Martuscelli, P","1268","1986","04","09",NA,Brasil,São Paulo,"Ilha do Cardoso, Proximidades da praia do Ipanema, Morro do Tassuva",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,Cananéia,NA,NA,"2010",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"298",2019-11-21 10:06:49-03,IBt,SP,"115953",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Werff, H van der","Mattos, J","13933","1966","10","18",NA,Brasil,São Paulo,Estação Experimental. 7 km ao sul de Capão Bonito,-48.3400001525879,-24,NA,NA,SP029303,SP029303,Capão Bonito,NA,NA,"2008",NA,NA,NA,NA,"39505",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"299",2019-05-22 10:11:25-03,IBt,SP,"102577",Extra,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Werff, H van der","Mattos, J","13933","1966","10","18",NA,Brasil,São Paulo,Estação Experimental. 7 km ao sul de Capão Bonito,-48.3400001525879,-24,NA,NA,NA,NA,Capão Bonito,NA,NA,"2008",NA,NA,NA,NA,"39505",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"300",2019-11-21 10:06:49-03,IBt,SP,"102628",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Silva, LFG","Mattos, JR","13909","1966","10","18",NA,Brasil,São Paulo,"21km norte de Itapetininga, rodovia sorocaba-Itapetininga, capão",-48.0499992370605,-23.5900001525879,NA,NA,NA,NA,Itapetininga,NA,NA,"2007","04",NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"301",2019-11-21 10:06:49-03,IBt,SP,"269705",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Godoi, JV; Guerra, TP","435","1994","06","21",NA,Brasil,São Paulo,"Parque Caminhos do Mar, Estrada da Barragem Cubatão de Cima",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,São Bernardo do Campo,NA,NA,"2008","11",NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"302",2019-11-21 10:06:49-03,IBt,SP,"137711",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Silva, JS","389","1975","10","09",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2013","09",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"303",2019-11-21 10:06:49-03,IBt,SP,"374544",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Silva, LFG","Semaco, M",s.n.,"2001","02","06",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,SP029304,SP029304,São Paulo,NA,NA,"2007","04",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"304",2019-11-21 10:06:49-03,IBt,SP,"490574",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Aragaki, S; Petri, L","Petri, L; Biasoli, SM","915","2016","07","13",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2016","12","19",NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"305",2019-11-21 10:06:49-03,IBt,SP,"20917",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Lima, HC","Hoehne, FC",s.n.,"1931","10","15",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Bosque das Laelias, planta viva nº 119",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2006","10","20",NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"306",2019-11-21 10:06:49-03,IBt,SP,"245253",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Silva, LFG","Luchi, AE","47","1990","08","15",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2007","04",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"307",2019-11-21 10:06:49-03,IBt,SP,"47446",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Mamede, MCH","Krieger, L","141","1942","10","18",NA,Brasil,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,"2013","09",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"308",2019-11-21 10:06:49-03,IBt,SP,"43853",S,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Werff, H van der","Smith, C",s.n.,"1939","09","01",NA,Brasil,São Paulo,Estação Experimental,-45.0699996948242,-23.4300003051758,NA,NA,SP025028,SP025028,Ubatuba,NA,NA,"2008",NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
