X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,continent,fieldNotes,gadm,individualCount,fieldNumber,dynamicProperties,county,identificationQualifier,higherGeography,georeferenceProtocol,eventRemarks,higherClassification,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,habitat,http...unknown.org.recordId,taxonID,rights,http...unknown.org.recordEnteredBy,reproductiveCondition,coordinateUncertaintyInMeters,georeferencedDate,georeferenceSources,nomenclaturalStatus,bibliographicCitation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,identificationID,georeferencedBy,georeferenceVerificationStatus,accessRights,identificationRemarks,typeStatus,typifiedName,organismID,locationID,datasetID,recordedByIDs.type,recordedByIDs.value,informationWithheld,infraspecificEpithet,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,disposition,http...rs.tdwg.org.dwc.terms.organismQuantityType,vernacularName,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,previousIdentifications,samplingProtocol,materialSampleID,associatedTaxa,identificationReferences,projectId,programmeAcronym,verbatimTaxonRank,lifeStage,island,waterBody,samplingEffort,locationAccordingTo,locationRemarks,nameAccordingTo,eventTime,created,associatedSequences,namePublishedInYear,acceptedNameUsage,parentNameUsage,eventID,namePublishedIn,associatedReferences,islandGroup,establishmentMeans,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,depth,depthAccuracy,gadm.level0.gid,gadm.level0.name,higherGeographyID,organismName,taxonRemarks,coordinatePrecision,identifiedByIDs.type,identifiedByIDs.value,dataGeneralizations,taxonConceptID,parentNameUsageID,acceptedNameUsageID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,associatedOccurrences,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.949,-24.353833,"1089032381",Myrcia glabra (Berg) D.Legrand,-24.353833,-47.949,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2021-03-01T19:36:36Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:072582,"33422",Estrada Sete Barras Juquiá,Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1089032381",pt,UEC,BRA:UNICAMP:UEC:072582,Collection,"072582","Leitão Filho, HF; et al.",UNICAMP,Universidade Estadual de Campinas,"Árvore 6 m, botões e flores brancas.; Mata Atlântica de Encosta",NA,Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.949,-24.353833,"2452883526",Myrcia glabra (Berg) D.Legrand,-24.353833,-47.949,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2019-11-21T13:12:08Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:306987,"33422",Sete Barras Juquiá,Juquiá,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452883526",pt,SP,BRA:IBT:SP:306987,Collection,"306987","Leitão Filho, HF; et al.",Instituto de Botânica,Instituto de Botânica,"Mata atlântica de encosta. Árvore 6m alt., botões e flores brancas","Kawasaki, ML",Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.481389,-23.425,"1135951139",Myrcia glabra (Berg) D.Legrand,-23.425,-46.481389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,2016-06-01T00:00:00Z,NA,NA,São Paulo,"1984","2","21",1984-02-21T00:00:00Z,2021-03-01T19:36:36Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:61336,"783",Aeroporto Internacional de São Paulo.,Guarulhos,UEC - Herbário da Universidade Estadual de Campinas,"1135951139",pt,UEC,BRA:UNICAMP:UEC:61336,Collection,"61336","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",UNICAMP,Universidade Estadual de Campinas,Mata Mesófila Semidecídua.,"Lima, DF",Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.67,-23.52,"912293405",Myrcia glabra (Berg) D.Legrand,-23.52,-46.67,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:58Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,NA,"1827","2","15",1827-02-15T00:00:00Z,2008-07-09T10:04:36Z,2021-03-30T12:53:58Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,K000343094,"4230",Sta. Anna,NA,NA,"912293405",NA,Herbarium,http://specimens.kew.org/herbarium/K000343094,NA,K000343094,"Burchell, W.J.",K,NA,NA,NA,Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,label,NA,MYRTACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roadside,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.67,-23.52,"912293354",Myrcia glabra (Berg) D.Legrand,-23.52,-46.67,"gass84,rdativ,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:52Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,NA,NA,NA,NA,NA,2008-07-09T10:04:36Z,2021-03-30T12:53:52Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,K000343093,"4614","Morumbe to Sao Paulo, north of the Trete.",NA,NA,"912293354",NA,Herbarium,http://specimens.kew.org/herbarium/K000343093,NA,K000343093,"Burchell, W.J.",K,NA,NA,NA,Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Map estimate,NA,MYRTACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.57,-23.6,"912293410",Myrcia glabra (Berg) D.Legrand,-23.6,-46.57,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:52Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,NA,NA,NA,NA,NA,2008-07-09T10:04:36Z,2021-03-30T12:53:52Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,K000343095,"5778",NA,NA,NA,"912293410",NA,Herbarium,http://specimens.kew.org/herbarium/K000343095,NA,K000343095,"Sellow, F.",K,NA,NA,NA,Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Map estimate,NA,MYRTACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-47.949,-24.353833,"1089032381",Myrcia glabra (Berg) D.Legrand,-24.353833,-47.949,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2021-03-01T19:36:36Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:072582,"33422",Estrada Sete Barras Juquiá,Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1089032381",pt,UEC,BRA:UNICAMP:UEC:072582,Collection,"072582","Leitão Filho, HF; et al.",UNICAMP,Universidade Estadual de Campinas,"Árvore 6 m, botões e flores brancas.; Mata Atlântica de Encosta",NA,Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.949,-24.353833,"2452883526",Myrcia glabra (Berg) D.Legrand,-24.353833,-47.949,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,NA,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2019-11-21T13:12:08Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:306987,"33422",Sete Barras Juquiá,Juquiá,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452883526",pt,SP,BRA:IBT:SP:306987,Collection,"306987","Leitão Filho, HF; et al.",Instituto de Botânica,Instituto de Botânica,"Mata atlântica de encosta. Árvore 6m alt., botões e flores brancas","Kawasaki, ML",Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.481389,-23.425,"1135951139",Myrcia glabra (Berg) D.Legrand,-23.425,-46.481389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175251","6","7707728","220","690","5014","3173889","3175251","3175251",Myrcia glabra (Berg) D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia glabra,Myrcia,glabra,SPECIES,ACCEPTED,NT,2016-06-01T00:00:00Z,NA,NA,São Paulo,"1984","2","21",1984-02-21T00:00:00Z,2021-03-01T19:36:36Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:61336,"783",Aeroporto Internacional de São Paulo.,Guarulhos,UEC - Herbário da Universidade Estadual de Campinas,"1135951139",pt,UEC,BRA:UNICAMP:UEC:61336,Collection,"61336","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",UNICAMP,Universidade Estadual de Campinas,Mata Mesófila Semidecídua.,"Lima, DF",Myrcia glabra (Berg) D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
