X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,institutionKey,higherGeography,county,preparations,accessRights,identifiedBy,otherCatalogNumbers,gadm,fieldNotes,individualCount,infraspecificEpithet,nomenclaturalStatus,nomenclaturalCode,fieldNumber,taxonID,bibliographicCitation,collectionID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,institutionID,endDayOfYear,startDayOfYear,higherClassification,rights,identificationQualifier,georeferenceProtocol,references,habitat,verbatimEventDate,verbatimElevation,dynamicProperties,datasetID,eventRemarks,organismName,verbatimLocality,disposition,organismID,verbatimCoordinateSystem,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,lifeStage,locationID,informationWithheld,previousIdentifications,coordinateUncertaintyInMeters,georeferenceSources,georeferencedDate,typeStatus,reproductiveCondition,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,identificationRemarks,taxonRemarks,locationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,projectId,acceptedNameUsage,georeferenceRemarks,materialSampleID,parentNameUsageID,acceptedNameUsageID,samplingProtocol,parentNameUsage,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.768056,-23.459722,"1699871721",Axonopus siccus (Nees) Kuhlm.,-23.459722,-46.768056,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:36Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"4145172","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,siccus,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2014","1","3",2014-01-03T00:00:00Z,NA,2021-04-06T14:39:36Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1374281,"33",NA,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1699871721",NA,RB,urn:catalog:JBRJ:RB:1374281,Physical Object,RB01374281,"V.G. França; K. Beraldo",JBRJ,NA,NA,Axonopus siccus (Nees) Kuhlm.,NA,NA,NA,NA,NA,NA,"K. Beraldo; H.M. Longhi-Wagner",RB 752374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.768055,-23.459722,"1913579592",Axonopus siccus (Nees) Kuhlm.,-23.459722,-46.768055,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:10Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145172","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,siccus,SPECIES,ACCEPTED,"1027","0",NA,Sp,"2014","1","3",2014-01-03T00:00:00Z,2020-09-02T19:36:18Z,2021-04-08T12:21:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,24c42d8b-3272-4695-8fb8-c187d933d718,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:99583,"33",Parque Estadual do Jaraguá,SAO PAULO,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1913579592",pt,CEN,BRA:CENARGEN:CEN:99583,Collection,"99583",Frederico Gustavo França,Cenargen,Empresa Brasileira de Pesquisa Agropecuária,"Heliófita, flores verdes a amareladas, Doação Universidade de São Paulo Herbário SPF",Axonopus siccus (Nees) Kuhlm.,2014-07-01T00:00:00Z,NA,NA,NA,Exsicatas,NA,K. Beraldo & H. M. Longhi-Wagner,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.781667,-23.459833,"1944965295",Axonopus siccus (Nees) Kuhlm.,-23.459833,-46.781667,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145172","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,siccus,SPECIES,ACCEPTED,"102","0",NA,São Paulo,"2014","1","3",2014-01-03T00:00:00Z,2021-03-15T21:29:26Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:225733,"33",Parque Estadual do Jaraguá,São Paulo,SPF - Herbário da Universidade de São Paulo,"1944965295",pt,SPF,BRA:USP:SPF:225733,Collection,"225733","França, VG",USP,Universidade de São Paulo,"Erva de 1,2 m alt. Heliófita. População abundante. Flores verdes a amareladas.; Solo areno-pedregoso.",Axonopus siccus (Nees) Kuhlm.,2014-07-01T00:00:00Z,NA,NA,NA,NA,NA,"Longhi-Wagner, HM; Beraldo, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.502222,-23.4025,"1889169358",Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,-23.4025,-46.502222,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145773","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,pellitus,SPECIES,SYNONYM,"857","0",SOUTH_AMERICA,Sp,"2014","6","4",2014-06-04T00:00:00Z,2021-03-04T18:42:10Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52777,"3507",NA,Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1889169358",pt,SPSF,BRA:IF:SPSF:52777,Collection,"52777",R.T.Shirasuna,IF,Instituto Florestal,"COLETA: Subarbusto com aprox. 1,2m de altura. Inflorescência castanha.; GEOGRAFIA: Campo antrópico. Rodoanel norte. Lote 6. OAE 604.;",Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,2014-12-09T00:00:00Z,NA,NA,NA,NA,NA,R.S.Rodrigues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,GUARULHOS,"3518800"
-46.502306,-23.402472,"2452943203",Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,-23.402472,-46.502306,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145773","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,pellitus,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"2014","6","4",2014-06-04T00:00:00Z,2019-11-21T13:14:53Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:488070,"3507",Lote 4.,Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452943203",pt,SP,BRA:IBT:SP:488070,Collection,"488070","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,2014-12-09T00:00:00Z,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,"Rodrigues, RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,GUARULHOS,"3518800"
-46.6361,-23.5475,"1090545669",Axonopus siccus (Nees) Kuhlm.,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145172","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,siccus,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1941","12","22",1941-12-22T00:00:00Z,2019-01-25T17:35:55Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:16325,"5558",Alto do Ipiranga,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090545669",pt,IAC,BRA:IAC:IAC:16325,Collection,"16325",B.J. Pickel,IAC,Instituto Agronômico de Campinas,NA,Axonopus siccus (Nees) Kuhlm.,1998-06-06T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,J.F.M. Valls & H.M. Longhi-Wagner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1090546478",Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4145773","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,pellitus,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"1918",NA,NA,1918-01-01T00:00:00Z,2019-01-25T17:35:55Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:17283,s/nº,NA,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090546478",pt,IAC,BRA:IAC:IAC:17283,Collection,"17283",A. Frazão,IAC,Instituto Agronômico de Campinas,NA,Axonopus pellitus (Nees ex Trin.) Hitchc. & Chase,1918-06-30T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,J.F.M. Valls,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1090546514",Axonopus barbigerus (Kunth) Hitchc.,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4147619","6","7707728","196","1369","3073","2705922","4145172","4145172",Axonopus siccus (Nees) Kuhlm.,Plantae,Tracheophyta,Poales,Poaceae,Axonopus,Axonopus siccus,Axonopus,barbigerus,SPECIES,SYNONYM,NA,NA,NA,São Paulo,NA,NA,NA,NA,2019-01-25T17:35:54Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:17284,s/nº,NA,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090546514",pt,IAC,BRA:IAC:IAC:17284,Collection,"17284",J. Lima,IAC,Instituto Agronômico de Campinas,NA,Axonopus barbigerus (Kunth) Hitchc.,1998-06-06T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,J.F.M. Valls & H.M. Longhi-Wagner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
