X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,identifiedBy,name,dateIdentified,modified,collectionKey,language,ownerInstitutionCode,occurrenceRemarks,elevation,elevationAccuracy,institutionKey,continent,fieldNotes,gadm,references,created,associatedSequences,higherClassification,taxonID,individualCount,preparations,fieldNumber,higherGeography,institutionID,verbatimLocality,previousIdentifications,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,collectionID,county,verbatimEventDate,datasetID,identificationQualifier,coordinateUncertaintyInMeters,habitat,verbatimElevation,georeferenceProtocol,endDayOfYear,startDayOfYear,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,rights,identificationRemarks,accessRights,recordedByIDs.type,recordedByIDs.value,informationWithheld,georeferencedDate,typeStatus,organismID,locationID,dynamicProperties,disposition,reproductiveCondition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,lifeStage,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.29359,-24.01321,"2459848866",Chrysophyllum inornatum Mart.,-24.01321,-47.29359,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128163,"901.0","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459848866",ESA,BRA:ESALQ:ESA:128163,Collection,"128163","Delfini, C.",NA,Universidade de São Paulo,NA,Chrysophyllum inornatum Mart.,NA,2020-11-04T14:19:37Z,51c61583-68fb-4e49-bc5d-729aa098bc43,pt,Universidade de São Paulo,"Indivíduo jovem, ca. 6m alt.","514","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-47.204722,-24.110555,"2459850022",Chrysophyllum inornatum Mart.,-24.110555,-47.204722,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,São Paulo,"2013","4","1",2013-04-01T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128162,"143.0","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850022",ESA,BRA:ESALQ:ESA:128162,Collection,"128162","Virillo, C.B.",NA,Universidade de São Paulo,"Ivanauskas, N.M.",Chrysophyllum inornatum Mart.,2013-01-01T00:00:00Z,2020-11-04T14:19:37Z,51c61583-68fb-4e49-bc5d-729aa098bc43,pt,Universidade de São Paulo,face abaxial glauca,"269","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PEDRO DE TOLEDO,"3537206"
-47.92,-24.18,"2304943658",Chrysophyllum inornatum Mart.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:48Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:48Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718619,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2304943658",NA,MG718619,NA,NA,R.A.F. Lima,NA,NA,NA,Chrysophyllum inornatum Mart.,NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718619,2018-10-04,MG718619,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;Ericales;Sapotaceae;Chrysophylloideae;Chrysophyllum","1671037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.92,-24.18,"2308672645",Chrysophyllum inornatum Mart.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:28Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718069,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308672645",NA,MG718069,NA,NA,R.A.F. Lima,NA,NA,NA,Chrysophyllum inornatum Mart.,NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718069,2018-10-04,MG718069,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;Ericales;Sapotaceae;Chrysophylloideae;Chrysophyllum","1671037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-45.945278,-23.330333,"1089099021",Chrysophyllum inornatum Mart.,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,São Paulo,"2011","1","25",2011-01-25T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:160444,"303",Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089099021",UEC,BRA:UNICAMP:UEC:160444,Collection,"160444","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",NA,UNICAMP,"Lima, RGVN",Chrysophyllum inornatum Mart.,2017-11-09T00:00:00Z,2021-03-01T19:41:09Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"Material vegetativo. Cerca de 5 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","999","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JACAREÍ,"3524402"
-45.183333,-23.4,"1889187107",Chrysophyllum inornatum Mart.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,São Paulo,"2009","9","2",2009-09-02T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200483,N25,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187107",UEC,BRA:UNICAMP:UEC:200483,Collection,"200483","Pereira, LS; Belinello, R; Leal, DAG",NA,UNICAMP,NA,Chrysophyllum inornatum Mart.,NA,2021-03-01T19:41:09Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"Parcela N - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica","1017.5","27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-47.866667,-24.2,"1086903035",Chrysophyllum inornatum Mart.,-24.2,-47.866667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,Sp,"2004","1","17",2004-01-17T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:34296,"5023","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.",Sete Barras,SPSF - Herbário Dom Bento José Pickel,"1086903035",SPSF,BRA:IF:SPSF:34296,Collection,"34296",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,NA,IF,Natália M. Ivanauskas,Chrysophyllum inornatum Mart.,2005-05-01T00:00:00Z,2021-03-04T18:42:57Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: XLS: SPSFNovo; Árvore de 9m de altura e 93cm de perímetro à altura do peito. Matriz 2272;",NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.994167,-24.141667,"1086900101",Chrysophyllum inornatum Mart.,-24.141667,-47.994167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,Sp,"2002","4","21",2002-04-21T00:00:00Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:31306,"404",Parque Estadual Carlos Botelho - Núcleo Sete Barras,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"1086900101",SPSF,BRA:IF:SPSF:31306,Collection,"31306",S.M.Gomes,NA,IF,G.A.D.C.Franco,Chrysophyllum inornatum Mart.,2006-06-14T00:00:00Z,2021-03-04T18:42:57Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.998333,-24.32,"1848116904",Chrysophyllum inornatum Mart.,-24.32,-46.998333,"gass84,colmafu,inmano",da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa,06542f02-868b-4651-aed4-1ae6b2eb4eb7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:56Z,2021-04-08T12:21:44Z,"258",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,São Paulo,"1994","6","21",1994-06-21T00:00:00Z,2021-04-08T12:21:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,PEUFR - Herbário Professor Vasconcelos Sobrinho,BRA:UFRPE:PEUFR:53692,"1503","Estação Ecológica Juréia-Itatins, Guarauzinho.",Peruíbe,PEUFR - Herbário Professor Vasconcelos Sobrinho,"1848116904",PEUFR,BRA:UFRPE:PEUFR:53692,Collection,"53692","I. Cordeiro; M.M. Fiuza de Melo, R.J. Oliveira, M. Barros.",NA,UFRPE,J.R.L. Godoy,Chrysophyllum inornatum Mart.,1996-06-01T00:00:00Z,2019-11-19T17:09:24Z,9d482b17-d9a9-401c-9de9-d4761dbce90c,pt,Universidade Federal Rural de Pernambuco,"Arvoreta ca. 4m à beira de riacho, frutos imaturos verde-amarelados.","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47.924722,-24.183056,"1086915059",Chrysophyllum inornatum Mart.,-24.183056,-47.924722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2885737","6","7707728","220","1353","8802","2885576","2885737","2885737",Chrysophyllum inornatum Mart.,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum inornatum,Chrysophyllum,inornatum,SPECIES,ACCEPTED,Sp,NA,NA,NA,NA,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:46856,"30321",Parque Estadual Carlos Botelho - Núcleo Sete Barras,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"1086915059",SPSF,BRA:IF:SPSF:46856,Collection,"46856",V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,NA,IF,NA,Chrysophyllum inornatum Mart.,NA,2021-03-04T18:42:57Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: Árvore nº61; Frutos imaturos verdes, casca interna vermelha, látex branco, mesma árvore com 4 placas (também 62, 63 e 64). (Parcela PECB - Outra numeração 121).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;","400","50",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
