X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,continent,day,collectionKey,geodeticDatum,locality,institutionKey,individualCount,habitat,institutionID,samplingEffort,county,locationAccordingTo,locationRemarks,fieldNotes,nameAccordingTo,georeferencedDate,nomenclaturalCode,georeferencedBy,verbatimSRS,verbatimCoordinateSystem,otherCatalogNumbers,previousIdentifications,samplingProtocol,higherGeography,preparations,accessRights,nomenclaturalStatus,taxonID,bibliographicCitation,collectionID,infraspecificEpithet,projectId,vernacularName,coordinateUncertaintyInMeters,references,dataGeneralizations,taxonConceptID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,higherClassification,fieldNumber,establishmentMeans,identificationRemarks,reproductiveCondition,acceptedNameUsage,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,created,associatedSequences,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,depth,depthAccuracy,dynamicProperties,namePublishedInYear,locationID,georeferenceSources,identificationID,parentNameUsage,eventID,disposition,verbatimTaxonRank,gadm.level0.gid,gadm.level0.name,verbatimLocality,verbatimElevation,lifeStage,eventRemarks,materialSampleID,eventTime,verbatimEventDate,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,georeferenceProtocol,georeferenceVerificationStatus,organismID,identificationQualifier,island,islandGroup,http...unknown.org.recordId,georeferenceRemarks,rights,http...unknown.org.recordEnteredBy,parentNameUsageID,acceptedNameUsageID,higherGeographyID,namePublishedIn,informationWithheld,waterBody,recordedByIDs.type,recordedByIDs.value,organismName,associatedTaxa,source,associatedReferences,taxonRemarks,identificationReferences,coordinatePrecision,programmeAcronym,identifiedByIDs.type,identifiedByIDs.value,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,nameAccordingToID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.4581,-23.5017,"1090531577",Coffea arabica L.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,1936-07-10T00:00:00Z,São Paulo,"1936","7",1936-07-10T00:00:00Z,2019-06-24T11:11:56Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:661,s/nº,Sorocaba,IAC - Herbário do Instituto Agronômico de Campinas,"1090531577",pt,IAC,BRA:IAC:IAC:661,Collection,"661",C.A. Krug,IAC,Instituto Agronômico de Campinas,Idenfificado como Coffea arabica var. nacional (Café Nacional ou Café Crioulo - Artero 2006: http://www.iac.sp.gov.br/areadoinstituto/posgraduacao/dissertacoes/pb1804704.pdf),C.A. Krug,Coffea arabica L.,-23.5017,-47.4581,NA,NA,NA,"10",cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SOROCABA,"3552205"
-46.631667,-23.462778,"1563169474",Coffea arabica L.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2016-10-04T00:00:00Z,Sp,"2016","10",2016-10-04T00:00:00Z,2021-03-04T18:46:02Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51205,"571",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1563169474",pt,SPSF,BRA:IF:SPSF:51205,Collection,"51205",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Arbusto ca. 2,0 m alt. Flores de coloração branca.; GEOGRAFIA: Floresta Ombrófila Densa, borda.;",A. Maruyama,Coffea arabica L.,-23.462778,-46.631667,"717","0",SOUTH_AMERICA,"4",835c4b58-e96d-49cc-b711-0f3de04547c0,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.098,-23.3085,"2459853187",Coffea arabica L.,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2013-01-01T00:00:00Z,São Paulo,"2013","2",2013-02-21T00:00:00Z,2020-11-04T14:18:16Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:130990,"36193.0",Jacareí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459853187",pt,ESA,BRA:ESALQ:ESA:130990,Collection,"130990","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,Arbusto,"Souza, V.C.",Coffea arabica L.,-23.3085,-46.098,"580","0",NA,"21",51c61583-68fb-4e49-bc5d-729aa098bc43,WGS84,Fragmento 21 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JACAREÍ,"3524402"
-46.615,-23.6425,"2452936700",Coffea arabica L.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,NA,São Paulo,"2012","10",2012-10-11T00:00:00Z,2019-11-21T13:17:41Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454716,"41",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452936700",pt,SP,BRA:IBT:SP:454716,Collection,"454716","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,"Kondrat, H",Coffea arabica L.,-23.6425,-46.615,"826","0",NA,"11",ef48401a-d9e5-467c-b40a-0146618d38de,WGS84,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 1557",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.869722,-23.869722,"1913574548",Coffea arabica L.,"gass84,colmafu,inmano",5bad80c7-8b9e-448a-84fe-df70288f16ac,d07d294b-8ae1-48ab-94e2-f7caae47707d,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:02Z,2021-04-08T12:08:09Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2011-01-01T00:00:00Z,São Paulo,"2011","1",2011-01-01T00:00:00Z,2019-11-13T19:05:02Z,2021-04-08T12:08:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,HUSC - Herbário Unisanta,BRA:UNISANTA:HUSC:12095,"62",Guarujá,HUSC - Herbário Unisanta,"1913574548",pt,HUSC,BRA:UNISANTA:HUSC:12095,Collection,"12095","R. Roveri; N.S. Peres",UNISANTA,Universidade Santa Cecília,"Nome Popular: Café. ESTUDO ETNOBOTÂNICO.; Mata Atlântica.",P.S.P Sampaio,Coffea arabica L.,-23.869722,-46.869722,NA,NA,NA,NA,e5af947e-b614-41a4-88ad-4df878e26072,WGS84,Vila da Prainha Branca.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO LOURENÇO DA SERRA,"3549953"
-46.897806,-23.207075,"1837388892",Coffea arabica L.,"gass84,colmafu,inmano",a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d,81114709-2a6c-4e0b-908b-cb207a8708c2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:15:45Z,2021-04-08T12:16:28Z,"259",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2011-05-06T00:00:00Z,São Paulo,"2011","6",2011-06-03T00:00:00Z,2021-01-26T16:58:03Z,2021-04-08T12:16:28Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,BRA:IMA:MAC:58300,"34165",Jundaí,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,"1837388892",pt,MAC,BRA:IMA:MAC:58300,Collection,"58300","V.C.Souza; J.Kuntz",IMA,Instituto do Meio Ambiente do Estado de Alagoas,"Arbusto ca 2,5 m de altura.Frutos vermelhos.",V.C.Souza,Coffea arabica L.,-23.207075,-46.897806,NA,NA,NA,"3",1ed2d5f8-be22-4979-87f1-9f9c0e60ba71,WGS84,Beira da Rodovia dos Bandeirantes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.550233,-23.3923,"1089106782",Coffea arabica L.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,NA,São Paulo,"2008","5",2008-05-13T00:00:00Z,2021-03-01T19:39:10Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:170505,"163",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089106782",pt,UEC,BRA:UNICAMP:UEC:170505,Collection,"170505","Garcia, LC",UNICAMP,Universidade Estadual de Campinas,"Arbusto de 2,1 m, frutos vermelhos.; Mata Atlântica. Floresta Estacional Semidecídua.","Garcia, LC",Coffea arabica L.,-23.3923,-47.550233,"711","0",NA,"13",a995cf02-345c-46db-8674-3415572615a6,WGS84,"Souzas Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SOROCABA,"3552205"
-46.918778,-23.230111,"1265932576",Coffea arabica L.,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:27Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,NA,São Paulo,"2008","6",2008-06-23T00:00:00Z,2020-07-15T17:43:37Z,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:50090,"7433",Jundiaí,HRCB - Herbário Rioclarense,"1265932576",pt,HRCB,BRA:UNESP-RC:HRCB:50090,Collection,"50090",Lombardi,Universidade Estadual Paulista,Universidade Estadual Paulista,"Arbusto ca. 2,5 m, folhas cartáceas, frutos imaturos verdes",NA,Coffea arabica L.,-23.230111,-46.918778,"960","0",NA,"23",fbe9447d-917e-497a-b3c5-090dbeb64222,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.535186,-23.368519,"1089105383",Coffea arabica L.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2008-09-01T00:00:00Z,São Paulo,"2008","8",2008-08-01T00:00:00Z,2020-02-10T20:56:48Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168778,"1211",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089105383",pt,UEC,BRA:UNICAMP:UEC:168778,Collection,"168778","Sims; Melis, J van",UNICAMP,Universidade Estadual de Campinas,NA,"Melis, J van",Coffea arabica L.,-23.368519,-47.535186,"705","55",NA,NA,a995cf02-345c-46db-8674-3415572615a6,WGS84,Mata Ribeirão Cachoeira.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PORTO FELIZ,"3540606"
-46.618333,-23.4375,"1086906102",Coffea arabica L.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,2010-05-31T00:00:00Z,Sp,"2007","1",2007-01-17T00:00:00Z,2021-03-04T18:46:02Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37405,"88",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086906102",pt,SPSF,BRA:IF:SPSF:37405,Collection,"37405",C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela,IF,Instituto Florestal,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 4m; frutos.; GEOGRAFIA: Proximidades da estrada da Roseira, floresta em estádio maduro, interior da mata.;",F.A.R.D.Arzolla,Coffea arabica L.,-23.4375,-46.618333,"950","0",SOUTH_AMERICA,"17",835c4b58-e96d-49cc-b711-0f3de04547c0,WGS84,Parque Estadual da Cantareira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-45.259167,-23.416667,"1087505954",Coffea arabica L.,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2895345","6","7707728","220","412","8798","2895315","2895345","2895345",Coffea arabica L.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea,arabica,SPECIES,ACCEPTED,EN,NA,São Paulo,"2005","7",2005-07-08T00:00:00Z,2021-02-08T14:10:01Z,2021-04-08T12:17:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:24423,macp 189,Natividade da Serra,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087505954",pt,BOTU,BRA:UNESP-IBB:BOTU:24423,Collection,"24423","Pilla, M.A.C.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Arbórea, flores brancas, frutos vermelhos, folhas opostas cruzadas.","Jung-Mendaçolli, S.L.",Coffea arabica L.,-23.416667,-45.259167,NA,NA,NA,"8",NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
