"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"338","2021-03-04 15:46:27-03","IF","SPSF","29560","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","J.A.Pastore","2012","03","23","F.T.Farah & S.Aguiar & T.B.Breier","2304","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824444","-24.041111",NA,NA,"30","180","COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa Baixomontana e Montana&nf;Arbusto 2m altura.; GEOGRAFIA: No entorno do Vale dos rios Mambu e dos Macacos;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"339","2021-03-04 15:46:27-03","IF","SPSF","37393","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","F. A. R. D. P. Arzolla","2007","01","17","C Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","82","2007","01","17","Brasil","SP","São Paulo",NA,"-46.618333","-23.4375",NA,NA,"950","950","COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 4m., frutos imaturos verdes.; GEOGRAFIA: proximidades da estrada da Roseira.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"340","2021-03-04 15:46:27-03","IF","SPSF","27081","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1999","12","09","D.A.Folli","3413","1999","05","04","Brasil","Espirito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de tabuleiro&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"341","2021-03-04 15:46:27-03","IF","SPSF","09290","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1999","02","09","D.A.Folli","2854","1996","12","02","Brasil","Espirito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvore 4m; flores brancas; GEOGRAFIA: mata de tabuleiro&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"342","2021-03-04 15:46:27-03","IF","SPSF","27082","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2000","01","18","D.A.Folli","2087","1993","11","22","Brasil","Espirito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de tabuleiro&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"343","2021-03-04 15:46:27-03","IF","SPSF","13612","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore",NA,NA,NA,"F.Barros","1755","1989","09","27","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m; botões florais verdes.; GEOGRAFIA: Morro Três Irmãos;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"344","2021-03-04 15:46:27-03","IF","SPSF","24340","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,NA,NA,NA,NA,"L.Rossi & E.A.Anunciação & S.A.Nicolau & M.Sugiayama & J.R.Manna de Deus","1337","1993","07","22","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de encosta.&nf;Árvore 10m; frutos amrelo-ocraceos, parcialmente vináceos; semente com arilo carnoso, vermelho vivo.; GEOGRAFIA: Trilha da Figueira.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"345","2021-03-04 15:46:27-03","IF","SPSF","24280","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.R.Pirani","1992","04","30","S.J.Gomes da Silva & M.C.H.Mamede & I.Cordeiro","39","1990","09","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de encosta.&nf;Arvoreta 5m; frutos imaturos amarelos, tornando-se rosados.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"346","2021-03-04 15:46:27-03","IF","SPSF","26300","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2000","02","24","F.A.R.D.P.Arzolla","102","2000","02","22","Brasil","SP","Mairiporã","P.E.Cantareira, região de ÁguasClaras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4-5m; frutos amarelo-esverdeados, sementes vermelhas.; GEOGRAFIA: Sub bosque;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"347","2021-03-04 15:46:27-03","IF","SPSF","08835","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1991","04","11","O.T. Aguiar & A.C.G.Baisi",NA,"1984","09","28","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha das Araucárias.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"348","2021-03-04 15:46:27-03","IF","SPSF","13203","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1995","04","13","F.Barros","786","1982","07","19","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"349","2021-03-04 15:46:27-03","IF","SPSF","29335","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2004","05","26","I.Cordeiro","2335","2000","09","28","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"350","2021-03-04 15:46:27-03","IF","SPSF","28562","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"I.Cordeiro",NA,NA,NA,"L.Rossi & M.L.Kawasaki & L.Bopp","2135","2000","09","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"60","80","COLETA: XLS: SPSFAntigo&nf;Mata Ombrofila Densa de Encosta.&nf;Arvoreta 2m; frutos imaturos cor verde claro.; GEOGRAFIA: Trilha do Jequitibá;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"351","2021-03-04 15:46:27-03","IF","SPSF","44995","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","J.A.Pastore","2011","09","06","V.Teixeira & R.E.Silva","21","2010","12","01","Brasil","SP","Itu","Estrada dos Romeiros","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"COLETA: Floresta Estacional Semidecídua, em estagio médio de regenareação.&nf;Relevo acidentado, solo argiloso com afloramentos de matacões de granito.&nf;Arvoreta 3m altura; 2cm ao nível do DAP, frutos imaturos verde-amarelados.; GEOGRAFIA: Margem do caminh",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"22309","auto","Magnoliopsida",NA,NA,NA,NA,NA
"352","2021-03-04 15:46:27-03","IF","SPSF","26269","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2000","02","19","F.A.R.D.P.Arzolla","101","2000","02","18","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sub bosque da mata.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"353","2021-03-04 15:46:27-03","IF","SPSF","33360","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2004","08","10","A.C.A.Diniz","6","2003","10","04","Brasil","SP","Paraibuna","Parque Natural Municipal","-45.6599998474121","-23.3799991607666",NA,NA,"700","700","COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"30824","auto","Magnoliopsida",NA,NA,NA,NA,NA
"354","2021-03-04 15:46:27-03","IF","SPSF","20553","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1996","07","18","G.D.Fernandes","33155","1995","02","10","Brasil","SP","Pariquera-Açú","Estação Experimental do Instituto Agronômico de Campinas","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"355","2021-03-04 15:46:27-03","IF","SPSF","20626","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1996","08","01","E.B.Bastos","27","1994","09","05","Brasil","SP","Pariquera-Açú","mata atlantica secundaria","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"356","2021-03-04 15:46:27-03","IF","SPSF","42750","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","J.A.Pastore","2009","12","21","N.S.Avila","390","1994","09","14","Brasil","SP","São Paulo","bairro de Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Mata Secundária.&nf;Árvore 6m; botões verdes.; GEOGRAFIA: Centro Paulus.;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"357","2021-03-04 15:46:27-03","IF","SPSF","21237","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.R.Pirani","1983","01","31","F.C.Hoehne",NA,"1931","09","22","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"358","2021-03-04 15:46:27-03","IF","SPSF","15760","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","2002","12","02","W.Hoehne",NA,"1947","02","11","Brasil","SP","São Paulo","Parque das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"359","2021-03-04 15:46:27-03","IF","SPSF","08363","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1993","03","15","O.T. Aguiar",NA,"1984","01","20","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"360","2021-03-04 15:46:27-03","IF","SPSF","09641","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica",NA,"J.A.Pastore","1991","04","11","J.A.Pastore & O.T. Aguiar","147","1986","01","30","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta com frutos de sementes vermelhas.; GEOGRAFIA: Chapada&nf;;",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"361","2017-09-11 17:11:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"?",NA,NA,"e. gr. ad montem Dous Irmãos",NA,NA,NA,NA,NA,NA,"Floret m. Octobri",NA,"P11P1N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:11:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Riedel, L","1066",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in collibus provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P11P1N0062",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-08-13 18:02:23-03","IBt","SP","292108","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Fernandes, GD","33155","1995","02","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-13 18:02:23-03","IBt","SP","292109","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Bastos, EB","27","1994","09","05","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8875","-24.622778","-47.8875","-24.622778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:10:49-03","IBt","SP","397099","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pastore, JA","2010","04","19","Versieux, LM; Calvente, AM; Poubel, JM","404","2007","02","01","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado, Trilha de educação ambiental","-40.141944","-18.370833","-40.141944","-18.370833","113","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-10-08 08:53:12-03","IBt","SP","335284","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Amorim, AM","2674","1998","11","21","Brasil","Bahia","Jussari",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:10:49-03","IBt","SP","237346","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Barros, F","1755","1989","09","27","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Três Irmãos","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:10:49-03","IBt","SP","244467","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pastore, JA","1995","04","13","Melo, MMRF; Ferreira, V","739","1988","07","27","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"369","2020-10-22 10:13:27-03","IBt","SP","350608","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Cordeiro, I","2276-A","2000","08","22","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"370","2020-10-22 10:13:27-03","IBt","SP","350607","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Simão Bianchini, R","1379","2000","09","07","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"371","2020-10-22 10:13:27-03","IBt","SP","350606","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Rossi, L","2135","2000","09","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"372","2020-10-22 10:13:27-03","IBt","SP","350605","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, FO","52","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"373","2020-08-13 18:02:23-03","IBt","SP","292114","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, VC","9141","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"374","2019-11-28 09:18:17-03","IBt","SP","309231","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Melo, MMRF",NA,NA,NA,"Melo, MMRF; Bevilaqua, MB","1185","1993","05","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:10:49-03","IBt","SP","247887","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Gomes da Silva, SJ; et al.","181","1990","12","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, próximo à Cachoeira do Senhor","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 4,0m alt., botões e flores creme-amarelados",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:10:49-03","IBt","SP","245818","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","1992","04",NA,"Gomes da Silva, SJ; et al.","39","1990","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta do interior da mata, ca. 5,0m alt., frutos imaturos amarelos tornando-se rosados",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:10:49-03","IBt","SP","263104","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Rossi, L; et al.","1337","1993","07","22","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 10,0m alt., botões creme (raros), frutos amarelo-ocráceos, parcialmente vináceos, semente com arilo carnoso, vermelho vivo, mata de encosta",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:10:49-03","IBt","SP","254665","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","1995",NA,NA,"Pereira, DF; et al.","183","1992","06","24","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha em direção a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 4,0m alt., DAP ca. 10cm , frutos imaturos amarelo-esverdeados, interior da mata",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:10:49-03","IBt","SP","254409","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","1995",NA,NA,"Rossi, L; et al.","1055","1992","07","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha em direção ao Pocinho, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 3,0m alt., frutos imaturos amarelo-esverdeados, no interior da mata",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:10:49-03","IBt","SP","253074","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pastore, JA","2009","03",NA,"Cordeiro, I; Rossi, L; Nicolau, SA; Aragaki, S","897","1992","03","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 3m alt., frutos imaturos verde amarelados",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:10:49-03","IBt","SP","247216","S","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR",NA,NA,NA,"Mamede, MCH; et al.","379","1990","12","18","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,"100","100","Árvore 10m alt. frutos alaranjados, enrolados depois de abertos",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
